Image,Field,Price,Field2,Data_field,Data_field1,Data_field2
https://thumbs.ebaystatic.com/pict/3248067431316464_1.jpg,1,$248.49,"Oct 5, 2021",Benchmade Blackwood 635 Mini Skirmish Serrated Tactical KnifeBenchmade Blackwood 635 Mini Skirmish Serrated Tactical Knife,$248.49,$5.50
https://thumbs.ebaystatic.com/pict/3248179193466464_1.jpg,1,$105.50,"Oct 12, 2021","Benchmade 590SBK Boost Knife, Black, S30V, Assisted Open, AXIS Lock – Excellent!Benchmade 590SBK Boost Knife, Black, S30V, Assisted Open, AXIS Lock – Excellent!",$105.50,$7.95
https://thumbs.ebaystatic.com/pict/3248189504206464_1.jpg,1,$202.50,"Oct 13, 2021",Benchmade Snody Resistor 420 Axis Lock Tactical KnifeBenchmade Snody Resistor 420 Axis Lock Tactical Knife,$202.50,$6.25
https://thumbs.ebaystatic.com/pict/3248300588916464_1.jpg,1,$100.00,"Oct 13, 2021",Benchmade Elishewitz Bali-Song KnifeBenchmade Elishewitz Bali-Song Knife,$100.00,$5.25
https://thumbs.ebaystatic.com/pict/3248303693726464_1.jpg,1,$325.00,"Oct 13, 2021",Benchmade 10100SBP Folding Knife Benchmade 10100SBP Folding Knife ,$325.00,$17.50
https://thumbs.ebaystatic.com/pict/3248303900436464_1.jpg,1,$102.50,"Oct 20, 2021",Benchmade Sequel Axis Lock Knife McHenry Williams Tactical Knife 707 SerratedBenchmade Sequel Axis Lock Knife McHenry Williams Tactical Knife 707 Serrated,$102.50,$5.40
https://thumbs.ebaystatic.com/pict/3248349150516464_1.jpg,1,$125.99,"Oct 18, 2021",Vintage Benchmade Bali-Song Boguszewski 650 Spike plain edge knifeVintage Benchmade Bali-Song Boguszewski 650 Spike plain edge knife,$125.99,$8.50
https://thumbs.ebaystatic.com/pict/3248400457036464_1.jpg,1,$137.50,"Oct 26, 2021", BENCHMADE 557OD MINI GRIPTILIAN LOCK BACK GREEN HANDLES  KNIFE TANTO BLADE BENCHMADE 557OD MINI GRIPTILIAN LOCK BACK GREEN HANDLES  KNIFE TANTO BLADE,$137.50,$0.00
https://thumbs.ebaystatic.com/pict/3248450907336464_1.jpg,1,$100.00,"Oct 22, 2021",NEW Benchmade 980SBK Turret Axis Lock Combo Edge Black CPM-S30V Folding KnifeNEW Benchmade 980SBK Turret Axis Lock Combo Edge Black CPM-S30V Folding Knife,$100.00,$4.50
https://thumbs.ebaystatic.com/pict/3248513700696464_1.jpg,1,$192.50,"Nov 2, 2021",Emerson Benchmade Spec War CQC7 Folding Knife USA Vintage RareEmerson Benchmade Spec War CQC7 Folding Knife USA Vintage Rare,$192.50,$0.00
https://thumbs.ebaystatic.com/pict/3248514235706464_1.jpg,1,$97.05,"Nov 2, 2021","BENCHMADE USA ""MINI GRIPTILIAN"" 3 7/8"" CLOSED AXIS LOCK POCKET KNIFE #557BENCHMADE USA ""MINI GRIPTILIAN"" 3 7/8"" CLOSED AXIS LOCK POCKET KNIFE #557",$97.05,$0.00
https://thumbs.ebaystatic.com/pict/3248514400976464_1.jpg,1,$92.00,"Nov 2, 2021",Benchmade 551 154CM Griptilian Serrated Axis-Lock KnifeBenchmade 551 154CM Griptilian Serrated Axis-Lock Knife,$92.00,$0.00
https://thumbs.ebaystatic.com/pict/3248543388826464_1.jpg,1,$45.00,"Nov 7, 2021",Benchmade Bali-Song Balisong Serrated Black G-10 Tactical KnifeBenchmade Bali-Song Balisong Serrated Black G-10 Tactical Knife,$45.00,$5.00
https://thumbs.ebaystatic.com/pict/3248590716976464_1.jpg,1,$91.50,"Nov 7, 2021",Benchmade Bugout Folding Knife - Black (535BK-2)Benchmade Bugout Folding Knife - Black (535BK-2),$91.50,$0.00
https://thumbs.ebaystatic.com/pict/3248606770966464_1.jpg,1,$105.00,"Nov 4, 2021",Benchmade Mini Griptilian AXIS Lock Knife 555 Lime Green G10 Handle Mel PardueBenchmade Mini Griptilian AXIS Lock Knife 555 Lime Green G10 Handle Mel Pardue,$105.00,$10.00
https://thumbs.ebaystatic.com/pict/3248606864636464_1.jpg,1,$105.00,"Nov 4, 2021",Benchmade Mini Griptilian AXIS Lock Knife 555 Gray Handle Mel PardueBenchmade Mini Griptilian AXIS Lock Knife 555 Gray Handle Mel Pardue,$105.00,$10.00
https://thumbs.ebaystatic.com/pict/3248640740596464_1.jpg,1,$202.50,"Nov 10, 2021","Benchmade 484-1 Nakamura Knife S90V Carbon Fiber AXIS Lock, First Production RunBenchmade 484-1 Nakamura Knife S90V Carbon Fiber AXIS Lock, First Production Run",$202.50,$8.65
https://thumbs.ebaystatic.com/pict/3248663998766464_1.jpg,1,$69.99,"Nov 11, 2021",Benchmade Bali-Song Balisong Serrated Black G-10 Tactical Folding KnifeBenchmade Bali-Song Balisong Serrated Black G-10 Tactical Folding Knife,$69.99,$5.50
https://thumbs.ebaystatic.com/pict/3248715646996464_1.jpg,1,$150.00,"Nov 8, 2021",Benchmade Mini Griptilian 556-1 Blue Class 2.91 inch Drop Point KnifeBenchmade Mini Griptilian 556-1 Blue Class 2.91 inch Drop Point Knife,$150.00,$5.30
https://thumbs.ebaystatic.com/pict/3248930673066464_1.jpg,1,$250.00,"Nov 25, 2021",Wow 154cm nice Benchmade shape it needs a little love 7 knife lot kershaw crkt Wow 154cm nice Benchmade shape it needs a little love 7 knife lot kershaw crkt ,$250.00,$10.00
https://thumbs.ebaystatic.com/pict/3248995372926464_1.jpg,1,$79.99,"Nov 22, 2021",Benchmade Mini Griptilian 555 154CM Mel Pardue Designed Folding KnifeBenchmade Mini Griptilian 555 154CM Mel Pardue Designed Folding Knife,$79.99,$0.00
https://thumbs.ebaystatic.com/pict/3248995405826464_1.jpg,1,$159.99,"Nov 22, 2021",Benchmade 150802 Crooked River Axis Manual Opening Folding KnifeBenchmade 150802 Crooked River Axis Manual Opening Folding Knife,$159.99,$0.00
https://thumbs.ebaystatic.com/pict/3249073268116464_1.jpg,1,$59.95,"Nov 30, 2021",Benchmade Mel Pardue 551 Griptilian Pocket Knife - 154CM SteelBenchmade Mel Pardue 551 Griptilian Pocket Knife - 154CM Steel,$59.95,$0.00
https://thumbs.ebaystatic.com/pict/3249093162296464_1.jpg,1,$249.99,"Nov 27, 2021",Benchmade Pocket KnifeBenchmade Pocket Knife,$249.99,$0.00
https://thumbs.ebaystatic.com/pict/3249132715336464_1.jpg,1,$125.00,"Dec 26, 2021","Benchmade Sibert Folding Knife  Black D2 Plain Blade, Desert Tan Benchmade Sibert Folding Knife  Black D2 Plain Blade, Desert Tan ",$125.00,$0.00
https://thumbs.ebaystatic.com/pict/3249159796726464_1.jpg,1,$91.00,"Dec 8, 2021",Benchmade Bugout 535 Folding Knife - BlackBenchmade Bugout 535 Folding Knife - Black,$91.00,$4.60
https://thumbs.ebaystatic.com/pict/3249334588316464_1.jpg,1,$57.00,"Dec 14, 2021",Benchmade Bali-Song Balisong Serrated Black G-10 Tactical Folding KnifeBenchmade Bali-Song Balisong Serrated Black G-10 Tactical Folding Knife,$57.00,$0.00
https://thumbs.ebaystatic.com/pict/3249407437956464_1.jpg,1,$135.00,"Dec 27, 2021",Benchmade 585 Mini Barrage 154cm Osborne Design Assisted Pocket KnifeBenchmade 585 Mini Barrage 154cm Osborne Design Assisted Pocket Knife,$135.00,$5.00
https://thumbs.ebaystatic.com/pict/3249409091606464_1.jpg,1,$115.00,"Dec 27, 2021",Benchmade 533bk-2 S30V Mini Bugout First Production Pocket KnifeBenchmade 533bk-2 S30V Mini Bugout First Production Pocket Knife,$115.00,$5.00
https://thumbs.ebaystatic.com/pict/3249466225996464_1.jpg,1,$84.00,"Dec 24, 2021",BENCHMADE S30V FOLDING KNIFE BENCHMADE S30V FOLDING KNIFE ,$84.00,$4.00
https://thumbs.ebaystatic.com/pict/3249579416336464_1.jpg,1,$79.99,"Dec 24, 2021","Benchmade Mini Griptilian AXIS Lock Knife Black (2.91"" Black) D2Benchmade Mini Griptilian AXIS Lock Knife Black (2.91"" Black) D2",$79.99,$5.40
https://thumbs.ebaystatic.com/pict/3249615563896464_1.jpg,1,$45.00,"Jan 1, 2022",Vintage Parker Bench Made Knife JapanVintage Parker Bench Made Knife Japan,$45.00,$8.45
https://thumbs.ebaystatic.com/pict/3249659266116464_1.jpg,1,$122.00,"Dec 28, 2021",Benchmade Griptilian Knife 551-1Benchmade Griptilian Knife 551-1,$122.00,$8.45
https://thumbs.ebaystatic.com/pict/3249676133646464_1.jpg,1,$99.77,"Dec 31, 2021",Benchmade 1000001SBK Volli Axis-Lock G10 S30V Axis-Lock Knife Black Blade.Benchmade 1000001SBK Volli Axis-Lock G10 S30V Axis-Lock Knife Black Blade.,$99.77,$5.10
https://thumbs.ebaystatic.com/pict/3249704894406464_1.jpg,1,$150.00,"Dec 31, 2021",Benchmade Osborne 943Benchmade Osborne 943,$150.00,$5.00
https://thumbs.ebaystatic.com/pict/3249721445156464_1.jpg,1,$167.50,"Jan 4, 2022",Benchmade mini bugout Knife Natural Jade-Open Box-Display-never UsedBenchmade mini bugout Knife Natural Jade-Open Box-Display-never Used,$167.50,$10.00
https://thumbs.ebaystatic.com/pict/3249784628576464_1.jpg,1,$136.50,"Jan 12, 2022","Benchmade 520SBK Knife Mel Pardue, AXIS Lock, Combo Edge, Black – DiscontinuedBenchmade 520SBK Knife Mel Pardue, AXIS Lock, Combo Edge, Black – Discontinued",$136.50,$8.25
https://thumbs.ebaystatic.com/pict/3249825317576464_1.jpg,1,$159.95,"Jan 7, 2022",Benchmade 150802 Crooked River Axis Manual Opening Folding KnifeBenchmade 150802 Crooked River Axis Manual Opening Folding Knife,$159.95,$4.90
https://thumbs.ebaystatic.com/pict/3249835096036464_1.jpg,1,$149.99,"Jan 10, 2022",BENCHMADE Grizzly Creek 15060-2 Stainless Pocket Knife S30VBENCHMADE Grizzly Creek 15060-2 Stainless Pocket Knife S30V,$149.99,$0.00
https://thumbs.ebaystatic.com/pict/3249841271646464_1.jpg,1,$125.00,"Jan 9, 2022",Benchmade Freek Knife 560Benchmade Freek Knife 560,$125.00,$9.45
https://thumbs.ebaystatic.com/pict/3249863011196464_1.jpg,1,$207.50,"Jan 14, 2022",Benchmade 950 Osborne RIFT Axis Lock Tactical Knife Rare Discontinued USA!!!Benchmade 950 Osborne RIFT Axis Lock Tactical Knife Rare Discontinued USA!!!,$207.50,$15.60
https://thumbs.ebaystatic.com/pict/3249965773746464_1.jpg,1,$74.99,"Jan 14, 2022",Benchmade 556 Mini Griptilian Folding Pocket Knife 154CM Black HandleBenchmade 556 Mini Griptilian Folding Pocket Knife 154CM Black Handle,$74.99,$0.00
https://thumbs.ebaystatic.com/pict/3250000738136464_1.jpg,1,$187.50,"Jan 23, 2022","Mint Benchmade Osborne Mini Barrage Assisted Opening Folding Knife, OrangeMint Benchmade Osborne Mini Barrage Assisted Opening Folding Knife, Orange",$187.50,$9.45
https://thumbs.ebaystatic.com/pict/3250021175246464_1.jpg,1,$105.00,"Jan 22, 2022",Benchmade 535GRY-1 Ambidextrous Foldable Pocket Knife - GreenBenchmade 535GRY-1 Ambidextrous Foldable Pocket Knife - Green,$105.00,$0.00
https://thumbs.ebaystatic.com/pict/3250058870626464_1.jpg,1,$150.00,"Jan 24, 2022","Benchmade 940 Osborne Folding Knife 3.4"" S30V Satin Plain Blade Green AluminumBenchmade 940 Osborne Folding Knife 3.4"" S30V Satin Plain Blade Green Aluminum",$150.00,$5.95
https://thumbs.ebaystatic.com/pict/3250076746146464_1.jpg,1,$129.50,"Jan 27, 2022","Benchmade 15031-2 North Fork Knife Wood, S30V, Plain Edge, AXIS Lock – Very GoodBenchmade 15031-2 North Fork Knife Wood, S30V, Plain Edge, AXIS Lock – Very Good",$129.50,$8.00
https://thumbs.ebaystatic.com/pict/3250112109566464_1.jpg,1,$117.00,"Jan 23, 2022",Benchmade 570 Presidio II Knife manualBenchmade 570 Presidio II Knife manual,$117.00,$6.25
https://thumbs.ebaystatic.com/pict/3250120802676464_1.jpg,1,$72.00,"Jan 30, 2022",BENCHMADE 556 154cm Mel Pardue Folding Pocket Knife Serrated blade & Pocket ClipBENCHMADE 556 154cm Mel Pardue Folding Pocket Knife Serrated blade & Pocket Clip,$72.00,$5.95
https://thumbs.ebaystatic.com/pict/3250175284426464_1.jpg,1,$175.00,"Jan 29, 2022","Benchmade Osborne 940BK Green Osborne Folder Knife, CPM-S30V Black BladeBenchmade Osborne 940BK Green Osborne Folder Knife, CPM-S30V Black Blade",$175.00,$6.00
https://thumbs.ebaystatic.com/pict/3250177862566464_1.jpg,1,$89.99,"Jan 28, 2022",BENCHMADE Black 557 Mini-Griptilian Blue Class 154CM Axis-Lock Knife ~ EXCELLENTBENCHMADE Black 557 Mini-Griptilian Blue Class 154CM Axis-Lock Knife ~ EXCELLENT,$89.99,$7.99
https://thumbs.ebaystatic.com/pict/3250190172886464_1.jpg,1,$177.50,"Feb 3, 2022",Benchmade Mini Onslaught Folding Knife 746 Bob Lum Design USABenchmade Mini Onslaught Folding Knife 746 Bob Lum Design USA,$177.50,$0.00
https://thumbs.ebaystatic.com/pict/3250190725816464_1.jpg,1,$79.00,"Feb 3, 2022","Benchmade 550 Griptilian Knife, 154CM Combo Edge, AXIS Lock, Black – ExcellentBenchmade 550 Griptilian Knife, 154CM Combo Edge, AXIS Lock, Black – Excellent",$79.00,$4.15
https://thumbs.ebaystatic.com/pict/3250242770276464_1.jpg,1,$140.00,"Feb 10, 2022",Benchmade 945BK-1 Mini Osborne Pocket Knife S30V Blade Black G10 Handle (MINT)Benchmade 945BK-1 Mini Osborne Pocket Knife S30V Blade Black G10 Handle (MINT),$140.00,$7.85
https://thumbs.ebaystatic.com/pict/3250248955836464_1.jpg,1,$155.00,"Feb 2, 2022",Benchmade Fact 417 Spear-Point KnifeBenchmade Fact 417 Spear-Point Knife,$155.00,$9.85
https://thumbs.ebaystatic.com/pict/3250254200386464_1.jpg,1,$200.00,"Jan 31, 2022",Benchmade Full Size Griptilian Knife 550-1 CPM-20CV Grey G10 ScalesBenchmade Full Size Griptilian Knife 550-1 CPM-20CV Grey G10 Scales,$200.00,$9.45
https://thumbs.ebaystatic.com/pict/3250259196916464_1.jpg,1,$106.00,"Jan 31, 2022",BENCHMADE Bugout 535GRY-1 Knife CPM-S30V Steel & Ranger Green GrGrayBENCHMADE Bugout 535GRY-1 Knife CPM-S30V Steel & Ranger Green GrGray,$106.00,$4.75
https://thumbs.ebaystatic.com/pict/3250266872506464_1.jpg,1,$87.00,"Feb 4, 2022",Benchmade 530 Mel Pardue  Pocket Knife 154CM usedBenchmade 530 Mel Pardue  Pocket Knife 154CM used,$87.00,$5.15
https://thumbs.ebaystatic.com/pict/3250308743346464_1.jpg,1,$175.50,"Feb 10, 2022",Benchmade Mini Onslaught Folding Knife 746 Bob Lum Design USABenchmade Mini Onslaught Folding Knife 746 Bob Lum Design USA,$175.50,$5.25
https://thumbs.ebaystatic.com/pict/3250329199116464_1.jpg,1,$130.00,"Feb 4, 2022",Benchmade 586 Mini Barrage - M390 Steel - Folding KnifeBenchmade 586 Mini Barrage - M390 Steel - Folding Knife,$130.00,$0.00
https://thumbs.ebaystatic.com/pict/3250338363106464_1.jpg,1,$112.50,"Feb 8, 2022",Benchmade 530 Mel Pardue  Pocket Knife UsedBenchmade 530 Mel Pardue  Pocket Knife Used,$112.50,$5.40
https://thumbs.ebaystatic.com/pict/3250405921896464_1.jpg,1,$124.99,"Apr 16, 2022",Benchmade Dark Star Elishewitz ATS-34 folding pocket knifeBenchmade Dark Star Elishewitz ATS-34 folding pocket knife,$124.99,$0.00
https://thumbs.ebaystatic.com/pict/3250425681226464_1.jpg,1,$152.50,"Feb 16, 2022",Benchmade 940 Plain Satin Blade S30V Osborne Green Aluminum Handle KnifeBenchmade 940 Plain Satin Blade S30V Osborne Green Aluminum Handle Knife,$152.50,$5.30
https://thumbs.ebaystatic.com/pict/3250443614556464_1.jpg,1,$85.00,"Feb 17, 2022","Benchmade Griptilian AXIS Lock Knife Black (3.45"" Black Combo) 551SBK 154CMBenchmade Griptilian AXIS Lock Knife Black (3.45"" Black Combo) 551SBK 154CM",$85.00,$0.00
https://thumbs.ebaystatic.com/pict/3250483626646464_1.jpg,1,$128.50,"Feb 20, 2022",benchmade knife usedbenchmade knife used,$128.50,$5.30
https://thumbs.ebaystatic.com/pict/3250519967846464_1.jpg,1,$40.00,"Feb 18, 2022","BENCHMADE USA ""MINI GRIPTILIAN"" 3 7/8"" CLOSED AXIS LOCK POCKET KNIFE #556BENCHMADE USA ""MINI GRIPTILIAN"" 3 7/8"" CLOSED AXIS LOCK POCKET KNIFE #556",$40.00,$0.00
https://thumbs.ebaystatic.com/pict/3250519981776464_1.jpg,1,$125.00,"Feb 18, 2022",Benchmade Mel Pardue Griptilian 553 Tanto Folding Pocket KnifeBenchmade Mel Pardue Griptilian 553 Tanto Folding Pocket Knife,$125.00,$10.00
https://thumbs.ebaystatic.com/pict/3250559926686464_1.jpg,1,$166.50,"Feb 24, 2022",Benchmade 550-HG 3.45 inch Griptilian Sheepsfoot Knife w/ AWT Aluminum scales Benchmade 550-HG 3.45 inch Griptilian Sheepsfoot Knife w/ AWT Aluminum scales ,$166.50,$5.25
https://thumbs.ebaystatic.com/pict/3250574886326464_1.jpg,1,$35.00,"Feb 18, 2022","BENCHMADE USA ""MINI GRIPTILIAN"" 3 7/8"" CLOSED AXIS LOCK POCKET KNIFE #556BENCHMADE USA ""MINI GRIPTILIAN"" 3 7/8"" CLOSED AXIS LOCK POCKET KNIFE #556",$35.00,$5.30
https://thumbs.ebaystatic.com/pict/3250611663576464_1.jpg,1,$650.00,"Feb 27, 2022",Benchmade Knife and Zero Tolerance Knife Bundle - Lot of 6Benchmade Knife and Zero Tolerance Knife Bundle - Lot of 6,$650.00,$20.00
https://thumbs.ebaystatic.com/pict/3250613336176464_1.jpg,1,$181.00,"Feb 27, 2022",Benchmade Mini Adamas Folding Knife 273FE-2 CPM-CruWear Steel BladeBenchmade Mini Adamas Folding Knife 273FE-2 CPM-CruWear Steel Blade,$181.00,$5.50
https://thumbs.ebaystatic.com/pict/3250729869776464_1.jpg,1,$55.00,"Feb 27, 2022",Titanium Stonewashed Scales for Full Size Benchmade Bugout 535 KnifeTitanium Stonewashed Scales for Full Size Benchmade Bugout 535 Knife,$55.00,$0.00
https://thumbs.ebaystatic.com/pict/3250734424206464_1.jpg,1,$190.00,"Mar 4, 2022",Benchmade 810 Contego Knife Black Class - CPM-M4 - Manual Open Tactical KnifeBenchmade 810 Contego Knife Black Class - CPM-M4 - Manual Open Tactical Knife,$190.00,$0.00
https://thumbs.ebaystatic.com/pict/3250752149586464_1.jpg,1,$240.00,"Mar 6, 2022",Benchmade KNIFE MEL PARDUE 531 - 154 CM 1st Production - 408/750  -Benchmade KNIFE MEL PARDUE 531 - 154 CM 1st Production - 408/750  -,$240.00,$5.25
https://thumbs.ebaystatic.com/pict/3250771456226464_1.jpg,1,$95.00,"Feb 28, 2022",BENCHMADE Bugout 535 Knife CPM-S30V Steel & Blue GrGrayBENCHMADE Bugout 535 Knife CPM-S30V Steel & Blue GrGray,$95.00,$0.00
https://thumbs.ebaystatic.com/pict/3250882309806464_1.jpg,1,$125.00,"Mar 7, 2022",Benchmade Knife 154cmBenchmade Knife 154cm,$125.00,$9.45
https://thumbs.ebaystatic.com/pict/3250925851816464_1.jpg,1,$129.00,"Mar 16, 2022","Benchmade 565 Mini Freek Knife, S30V, Plain Edge, AXIS Lock, USA - ExcellentBenchmade 565 Mini Freek Knife, S30V, Plain Edge, AXIS Lock, USA - Excellent",$129.00,$4.25
https://thumbs.ebaystatic.com/pict/3250995343606464_1.jpg,1,$60.00,"Mar 13, 2022",Benchmade style knifeBenchmade style knife,$60.00,$0.00
https://thumbs.ebaystatic.com/pict/3250997538856464_1.jpg,1,$138.50,"Mar 18, 2022",Benchmade Mini Osborne PE KnifeBenchmade Mini Osborne PE Knife,$138.50,$4.15
https://thumbs.ebaystatic.com/pict/3251030095036464_1.jpg,1,$88.00,"Mar 22, 2022","Benchmade 556 Mini Griptilian Knife, Black, 154CM, AXIS Lock - Excellent!Benchmade 556 Mini Griptilian Knife, Black, 154CM, AXIS Lock - Excellent!",$88.00,$4.25
https://thumbs.ebaystatic.com/pict/3251077607326464_1.jpg,1,$225.00,"Mar 19, 2022",Benchmade 635 Mini Skirmish Blackwood Designs Folding Knife Titanium Scales S30VBenchmade 635 Mini Skirmish Blackwood Designs Folding Knife Titanium Scales S30V,$225.00,$0.00
https://thumbs.ebaystatic.com/pict/3251094038176464_1.jpg,1,$130.00,"Mar 20, 2022",Benchmade 917BK Tactical Triage KnifeBenchmade 917BK Tactical Triage Knife,$130.00,$5.95
https://thumbs.ebaystatic.com/pict/3251182636706464_1.jpg,1,$110.00,"Mar 26, 2022",Benchmade Osborne 942 154CM Flip Knife BlackBenchmade Osborne 942 154CM Flip Knife Black,$110.00,$0.00
https://thumbs.ebaystatic.com/pict/3251186551776464_1.jpg,1,$150.50,"Apr 3, 2022",Benchmade Mel Pardue 530 154cm Knife DiscontinuedBenchmade Mel Pardue 530 154cm Knife Discontinued,$150.50,$6.00
https://thumbs.ebaystatic.com/pict/3251237475986464_1.jpg,1,$125.00,"Mar 29, 2022",Benchmade Bugout 535-3 AXIS Lock Knife Carbon Fiber Stonewashed Blade CPM S90VBenchmade Bugout 535-3 AXIS Lock Knife Carbon Fiber Stonewashed Blade CPM S90V,$125.00,$5.25
https://thumbs.ebaystatic.com/pict/3251239957446464_1.jpg,1,$128.61,"Apr 5, 2022","Benchmade 585S Mini Barrage Knife 154CM Combo Serrated, Assisted Open, AXIS LockBenchmade 585S Mini Barrage Knife 154CM Combo Serrated, Assisted Open, AXIS Lock",$128.61,$4.35
https://thumbs.ebaystatic.com/pict/3251243757696464_1.jpg,1,$265.00,"Mar 31, 2022",Benchmade 710 D2 KnifeBenchmade 710 D2 Knife,$265.00,$5.50
https://thumbs.ebaystatic.com/pict/3251256059306464_1.jpg,1,$100.00,"Apr 4, 2022",Benchmade Bugout 535 - S30V Blue Handle Folding Pocket Knife.Benchmade Bugout 535 - S30V Blue Handle Folding Pocket Knife.,$100.00,$10.15
https://thumbs.ebaystatic.com/pict/3251307566216464_1.jpg,1,$185.00,"Apr 13, 2022",Benchmade Mini Adamas 273FE-2  Folding Pocket KnifeBenchmade Mini Adamas 273FE-2  Folding Pocket Knife,$185.00,$12.41
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/B5sAAOSwTLZiSh9W/$_57.JPG?set_id=8800005007,1,$325.00,"Jun 24, 2022",", preview full size imageBenchmade 710BT McHenry and Williams Plain Edge ATS-34 KnifeBenchmade 710BT McHenry and Williams Plain Edge ATS-34 Knife",$325.00,$9.45
https://thumbs.ebaystatic.com/pict/3251310046876464_1.jpg,1,$110.00,"Apr 6, 2022",Benchmade Barrage 580 Assisted KnifeBenchmade Barrage 580 Assisted Knife,$110.00,$5.50
https://thumbs.ebaystatic.com/pict/3251313097496464_1.jpg,1,$110.00,"Apr 17, 2022",Benchmade Mini Barrage 585 Plain Edge Drop-Point Satin Finish Black Handle KnifeBenchmade Mini Barrage 585 Plain Edge Drop-Point Satin Finish Black Handle Knife,$110.00,$5.50
https://thumbs.ebaystatic.com/pict/3251318172156464_1.jpg,1,$125.00,"Apr 7, 2022",benchmade Osborne 670  - Assisted Opening Knifebenchmade Osborne 670  - Assisted Opening Knife,$125.00,$5.50
https://thumbs.ebaystatic.com/pict/3251320928576464_1.jpg,1,$100.00,"Apr 5, 2022",Discontinued Benchmade by HK 14144 Citation KnifeDiscontinued Benchmade by HK 14144 Citation Knife,$100.00,$5.40
https://thumbs.ebaystatic.com/pict/3251320964056464_1.jpg,1,$100.00,"Apr 14, 2022",HK Benchmade 14141 Heckler & Koch Single Combo Blade Tactical Pocket Knife TanHK Benchmade 14141 Heckler & Koch Single Combo Blade Tactical Pocket Knife Tan,$100.00,$5.50
https://thumbs.ebaystatic.com/pict/3251367179846464_1.jpg,1,$77.00,"Apr 14, 2022","Benchmade 556 Mini Griptilian Knife OD Green, S30V Combo Edge, AXIS Lock - VGBenchmade 556 Mini Griptilian Knife OD Green, S30V Combo Edge, AXIS Lock - VG",$77.00,$4.25
https://thumbs.ebaystatic.com/pict/3251370955756464_1.jpg,1,$81.00,"Apr 14, 2022","Benchmade 553 MEL Pardue AXIS 3.45"" Serrated Blade 154cm Folding Knife GCSBenchmade 553 MEL Pardue AXIS 3.45"" Serrated Blade 154cm Folding Knife GCS",$81.00,$5.15
https://thumbs.ebaystatic.com/pict/3251374219136464_1.jpg,1,$76.00,"Apr 15, 2022",Benchmade Mini-Griptilian Tanto KnifeBenchmade Mini-Griptilian Tanto Knife,$76.00,$5.40
https://thumbs.ebaystatic.com/pict/3251381386106464_1.jpg,1,$159.50,"Apr 15, 2022",Benchmade 150802 Crooked River Axis Manual Opening Folding Knife LargeBenchmade 150802 Crooked River Axis Manual Opening Folding Knife Large,$159.50,$9.45
https://thumbs.ebaystatic.com/pict/3251396940446464_1.jpg,1,$325.00,"Apr 10, 2022",Benchmade KnifeBenchmade Knife,$325.00,$9.50
https://thumbs.ebaystatic.com/pict/3251425179696464_1.jpg,1,$162.50,"Apr 18, 2022","Benchmade 580SBK Barrage Knife, 154CM, Combo Serrated, Assisted Open, AXIS Lock Benchmade 580SBK Barrage Knife, 154CM, Combo Serrated, Assisted Open, AXIS Lock ",$162.50,$4.25
https://thumbs.ebaystatic.com/pict/3251468632546464_1.jpg,1,$132.50,"Apr 21, 2022","Benchmade 15031-2 North Fork Knife Wood, S30V, Plain Edge, AXIS Lock - Very GoodBenchmade 15031-2 North Fork Knife Wood, S30V, Plain Edge, AXIS Lock - Very Good",$132.50,$8.00
https://thumbs.ebaystatic.com/pict/3251565848036464_1.jpg,1,$182.50,"Apr 27, 2022",Benchmade 950 Osborne Lock Tanto Tactical Knife Free Shipping!!Benchmade 950 Osborne Lock Tanto Tactical Knife Free Shipping!!,$182.50,$0.00
https://thumbs.ebaystatic.com/pict/3251592282636464_1.jpg,1,$159.99,"Apr 22, 2022",Benchmade 940 Plain Satin Blade S30V Osborne Green Aluminum Handle KnifeBenchmade 940 Plain Satin Blade S30V Osborne Green Aluminum Handle Knife,$159.99,$0.00
https://thumbs.ebaystatic.com/pict/3251603253316464_1.jpg,1,$160.00,"Apr 30, 2022",Benchmade 940-2 Osborne Reverse Tanto Blade Knife - BlackBenchmade 940-2 Osborne Reverse Tanto Blade Knife - Black,$160.00,$0.00
https://thumbs.ebaystatic.com/pict/3251817822076464_1.jpg,1,$84.00,"May 14, 2022","Benchmade Adamas SERRATED BLADE D2 STEEL w/ AXIS Lock Knife ""THE ORIGINAL"" Benchmade Adamas SERRATED BLADE D2 STEEL w/ AXIS Lock Knife ""THE ORIGINAL"" ",$84.00,$20.00
https://thumbs.ebaystatic.com/pict/3251825170856464_1.jpg,1,$110.00,"May 9, 2022","Benchmade Pocket Knife, Excellent Condition With Box.Benchmade Pocket Knife, Excellent Condition With Box.",$110.00,$0.00
https://thumbs.ebaystatic.com/pict/3251845380246464_1.jpg,1,$150.00,"May 13, 2022",Benchmade Valet 485 Folding Gentlemans Pocket Knife Discontinued G10 Axis LockBenchmade Valet 485 Folding Gentlemans Pocket Knife Discontinued G10 Axis Lock,$150.00,$0.00
https://thumbs.ebaystatic.com/pict/3251871388826464_1.jpg,1,$111.50,"May 19, 2022","Benchmade 585-2 Mini Barrage Knife S30V Plain Edge Gray G10, Assisted, AXIS LockBenchmade 585-2 Mini Barrage Knife S30V Plain Edge Gray G10, Assisted, AXIS Lock",$111.50,$8.25
