Image,Field,Price,Field2,title1,title2,avg_cost,avg_shipping
https://thumbs.ebaystatic.com/pict/3139477835756464_1.jpg,1,$14.56,"Apr 14, 2022",CRKT 2490ks Great starter knife in good condition,,$14.56,$0.00
https://thumbs.ebaystatic.com/pict/3139514964616464_1.jpg,1,$22.50,"Apr 13, 2022",CRKT CEO Flipper 7097 Folding Pocket Knife By Richard Rogers,,$22.50,$7.53
https://thumbs.ebaystatic.com/pict/3139515279966464_1.jpg,1,$8.50,"Apr 13, 2022",CRKT M16-10KS Pocket Knife - Silver,,$8.50,$5.25
https://thumbs.ebaystatic.com/pict/3139529728096464_1.jpg,1,$35.05,"Apr 18, 2022",BIG CRKT 6813 RYAN BLACKOUT LINER LOCK FOLDING TACTICAL JACK POCKET KNIFE KNIVES,,$35.05,$4.95
https://thumbs.ebaystatic.com/pict/3139529777286464_1.jpg,1,$24.00,"Apr 28, 2022",CRKT 5390 PIET VOXNAES LINER LOCK CLIPBACK FOLDING SURVIVAL POCKET KNIFE KNIVES,,$24.00,$4.95
https://thumbs.ebaystatic.com/pict/3139580503156464_1.jpg,1,$30.00,"Apr 22, 2022",CARSON DESIGN CRKT M16-14SFG BLACKOUT TANTO TACTICAL FLIPPER POCKET KNIFE KNIVES,,$30.00,$4.95
https://i.ebayimg.com/00/s/MTI0OFg3ODA=/z/z20AAOSwl1diCxUx/$_57.JPG?set_id=8800005007,1,$29.00,"Jul 21, 2022",,CRKT Crossbones Park Design Folding Pocket Knife - KB 247,$29.00,$4.80
https://thumbs.ebaystatic.com/pict/3139611991016464_1.jpg,1,$17.50,"May 26, 2022",CRKT KNIFE PECK #5520 MONEY CLIP FRAME LOCK PLAIN EDGE FOLDING POCKET ,,$17.50,$5.40
https://thumbs.ebaystatic.com/pict/3139637510926464_1.jpg,1,$50.00,"May 12, 2022",Columbia River CRKT 5320 Vizzle IKBS Tactical Frame Lock Folding Pocket Knife,,$50.00,$0.00
https://thumbs.ebaystatic.com/pict/3139668467756464_1.jpg,1,$65.00,"Apr 27, 2022",NOS DISCONTINUED CRKT KIT CARSON M21-12GD VEFF EDGE TACTICAL POCKET KNIFE KNIVES,,$65.00,$4.95
https://thumbs.ebaystatic.com/pict/3139669088066464_1.jpg,1,$75.00,"Apr 22, 2022",BIG JAMES WILLIAMS CRKT 2903 HISSATSU TANTO FOLDER TACTICAL POCKET KNIFE KNIVES,,$75.00,$4.95
https://thumbs.ebaystatic.com/pict/3139742349336464_1.jpg,1,$75.00,"Apr 29, 2022",CRKT Hole In One #5160 Hitchcock Design Folding Pocket Knife Plain Sweet Swing ,,$75.00,$11.94
https://thumbs.ebaystatic.com/pict/3139820446116464_1.jpg,1,$27.75,"May 5, 2022",CRKT M16-03Z Carson Design Folding Knife - KB 345,,$27.75,$5.00
https://thumbs.ebaystatic.com/pict/3139908092276464_1.jpg,1,$50.00,"May 12, 2022",CRKT Northcliffe Steve Jernigan interframe folding knife Ebony Wood Inlay READ,,$50.00,$5.00
https://thumbs.ebaystatic.com/pict/3139908323036464_1.jpg,1,$135.00,"May 17, 2022",UNUSED MINTY READ CRKT Hissatsu 2907 polished blade Fixed Blade Knife,,$135.00,$5.00
https://thumbs.ebaystatic.com/pict/3139908378946464_1.jpg,1,$349.95,"May 11, 2022",CRKT Sakimori Rare Discontinued Knife James Williams Design UNUSED READ,,$349.95,$5.00
https://thumbs.ebaystatic.com/pict/3139917574336464_1.jpg,1,$70.00,"May 18, 2022",CRKT Ritual 7471 Knife w/ IKBS Ball Bearing Pivot By Alan Folts UNUSED READ,,$70.00,$5.00
https://thumbs.ebaystatic.com/pict/3139931152276464_1.jpg,1,$166.60,"May 17, 2022",UNUSED Discontinued Rare James Williams Designed CRKT Yukanto Knife ,,$166.60,$15.95
https://thumbs.ebaystatic.com/pict/3139959812706464_1.jpg,1,$79.95,"May 13, 2022","RARE UNUSED CRKT Burnley Obake Skoshi Fixed Blade Knife (2.4"" Gray) 2365",,$79.95,$5.99
https://thumbs.ebaystatic.com/pict/3140022321246464_1.jpg,1,$61.00,"May 30, 2022",CARSON DESIGN CRKT M16-14SFG BLACKOUT TANTO TACTICAL FLIPPER POCKET KNIFE KNIVES,,$61.00,$4.95
https://thumbs.ebaystatic.com/pict/3140022373996464_1.jpg,1,$30.00,"May 28, 2022",KEN STEIGERWALT CRKT 6865 IGNITOR G10 TACTICAL VEFF EDGE POCKET KNIFE KNIVES,,$30.00,$4.95
https://thumbs.ebaystatic.com/pict/3140031630456464_1.jpg,1,$149.95,"May 19, 2022",UNUSED RARE CRKT TECPATL Michael Rodriguez fixed blade knife W/ Sheath,,$149.95,$5.99
https://thumbs.ebaystatic.com/pict/3140082975596464_1.jpg,1,$20.00,"May 30, 2022",CRKT Fossil Knife  Ikoma design ,,$20.00,$5.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/nPgAAOSwJgJikA-7/$_57.JPG?set_id=8800005007,1,$20.00,"Jun 4, 2022",,CRKT 5315 JESPER VOXNAES LARGE PILAR FOLDING FLIPPER CHOPPER POCKET KNIFE KNIVES,$20.00,$4.95
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/BLYAAOSwuHRinp0s/$_1.JPG?set_id=880000500F,1,$16.50,"Jun 11, 2022",,COLUMBIA RIVER KNIFE TOOLS CRKT 2490KS BURNLEY SQUID LOCKBACK FOLDING KNIVES OLD,$16.50,$5.25
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/B4QAAOSwZEhiopMG/$_1.JPG?set_id=880000500F,1,$15.50,"Jun 14, 2022",,COLUMBIA RIVER KNIFE TOOLS CRKT VOXNAES 5390 PIET LOCKBACK FOLDING POCKET KNIVES,$15.50,$0.00
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/nfYAAOSw31JiopP5/$_1.JPG?set_id=880000500F,1,$45.00,"Jun 14, 2022",,CRKT COLUMBIA RIVER M16-14ZSF TANTO LOCKBACK FOLDING SURVIVAL BOWIE KNIFE KNIVES,$45.00,$5.90
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0CoAAOSwAYtiqUG5/$_12.JPG?set_id=880000500F,1,$45.51,"Jun 21, 2022",,"neck knife lot with 1 folder kabar, crkt, blackhawk and more!",$45.51,$5.30
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/jHQAAOSw3f5iqVtH/$_12.JPG?set_id=880000500F,1,$24.30,"Jun 15, 2022",,CRKT Carson Design M16 Blue Point Pocket Knife,$24.30,$5.25
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/s8cAAOSwP4piq8pA/$_1.JPG?set_id=880000500F,1,$28.00,"Jun 21, 2022",,CRKT COLUMBIA RIVER KNIFE TOOLS 5212BLACK ROLLOCK LOCKBACK FOLDING KNIVES POCKET,$28.00,$5.25
https://i.ebayimg.com/00/s/OTYyWDgxMw==/z/ZN0AAOSwsQ1iqAwc/$_57.JPG?set_id=8800005007,1,$15.99,"Jun 22, 2022",,CRKT Piet Folding Pocket Knife - KB 343,$15.99,$4.70
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/7oIAAOSw5bNisi1M/$_57.JPG?set_id=8800005007,1,$60.00,"Jul 4, 2022",,CRKT M4-02 Knife - Assisted - Carson Design,$60.00,$5.95
https://i.ebayimg.com/00/s/NjQzWDk4Nw==/z/kngAAOSwt-9is0mf/$_12.JPG?set_id=880000500F,1,$30.00,"Jun 22, 2022",,"Columbia River CRKT 3-5/8"" Closed Rollock 5212 Unique Locking Blade Knife MINT",$30.00,$7.85
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/thsAAOSwFYxis77~/$_1.JPG?set_id=880000500F,1,$23.50,"Jun 27, 2022",,CRKT COLUMBIA RIVER MJ LERCH 3802K LCK+ FLIPPER LOCKBACK FOLDING KNIFE KNIVES EC,$23.50,$16.45
https://i.ebayimg.com/00/s/OTE2WDc2NQ==/z/1hUAAOSw9OZiuIUk/$_12.JPG?set_id=880000500F,1,$24.50,"Jun 28, 2022",,CRKT Carson Design M16-13SF Tanto Pocket Knife - KB 332,$24.50,$4.60
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BVEAAOSwbG5ibGAf/$_57.JPG?set_id=8800005007,1,$25.00,"Jul 4, 2022",,CARSON DESIGN CRKT M16-10KZ BLACKOUT TACTICAL FLIPPER POCKET KNIFE TOOL KNIVES,$25.00,$16.45
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/w70AAOSwP8Fiva2L/$_12.JPG?set_id=880000500F,1,$30.00,"Aug 12, 2022",,CRKT M21-04G G10 Large Folding Pocket Knife with Locking Liner,$30.00,$5.20
https://i.ebayimg.com/00/s/ODAwWDExOTk=/z/hUkAAOSwSQxi4s~G/$_57.JPG?set_id=880000500F,1,$17.50,"Aug 14, 2022",,"CRKT Kasper Plain Edge 3.5"" Blade Folding Pocket Knife & Pouch, Sharpening Stone",$17.50,$9.95
https://i.ebayimg.com/00/s/NTAwWDE2MDA=/z/nrAAAOSwG5Zi3vnZ/$_57.PNG?set_id=880000500F,1,$27.16,"Jul 30, 2022",,CRKT Fossil Pocket Knife,$27.16,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/EaoAAOSwNiJi6rhz/$_12.JPG?set_id=880000500F,1,$12.50,"Aug 10, 2022",,Crkt Squid Knife,$12.50,$5.40
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/NewAAOSwKEhi6~KQ/$_57.JPG?set_id=8800005007,1,$37.00,"Aug 14, 2022",,CRKT 5470 IKOMA FOSSIL POCKET KNIFE EXCELLENT CONDITION,$37.00,$5.40
https://i.ebayimg.com/00/s/NjY4WDE2MDA=/z/Sc4AAOSwuABi7wOW/$_12.JPG?set_id=880000500F,1,$17.50,"Aug 13, 2022",,CRKT M.16 MANUAL FOLDING KNIFE PREOWNED IN GOOD CONDITION.,$17.50,$5.50
https://i.ebayimg.com/00/s/MTMwN1gxNjAw/z/ocEAAOSwgEli8XfR/$_12.JPG?set_id=880000500F,1,$56.99,"Aug 10, 2022",,Lot of 2 CRKT MIL High Risk Environment M16-12M Folding Pocket Knives Knife ,$56.99,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RW4AAOSwlEZi6F~o/$_12.JPG?set_id=880000500F,1,$65.00,"Aug 14, 2022",,"CRKT Lerch Argus Assisted Folding Knife 3.55"" Satin NO BOX, loose thumb flipper ",$65.00,$5.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/UgoAAOSw3iRiqn37/$_32.JPG?set_id=880000500F,1,$20.50,"Aug 24, 2022",,"CRKT model K320GXP Outrage, 2016 “Shot Show 2016 Thank You” knife",$20.50,$5.30
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4gYAAOSwI2Bi~rIr/$_57.JPG?set_id=880000500F,1,$18.00,"Aug 20, 2022",,American made special forces CRKT pocket knife #M16-10KSF (CARSON DESIGNER),$18.00,$3.75
https://i.ebayimg.com/00/s/MTExNVgxMDgw/z/zC4AAOSwjZpjAYSk/$_12.JPG?set_id=880000500F,1,$30.00,"Aug 28, 2022",,CRKT M16-14ZLEK Carson Design COMBO EDGE TANTO Black Flipper Blade EMT Knife,$30.00,$0.00
https://i.ebayimg.com/00/s/ODI3WDE1Nzg=/z/4ZAAAOSwVBJjAqVe/$_12.JPG?set_id=880000500F,1,$40.00,"Aug 24, 2022",,CRKT M16-14DSFG CARSON SPECIAL FORCES FLIPPER KNIFE DESERT TAN G-10 C134,$40.00,$5.30
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/XssAAOSwdQxjADUK/$_1.JPG?set_id=880000500F,1,$11.50,"Aug 29, 2022",,CRKT COLUMBIA RIVER 6451SW DRIFTER LOCKBACK FOLDING KNIFE KNIVES POCKET HUNTER,$11.50,$5.25
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/yLsAAOSwr85jCT4q/$_12.JPG?set_id=880000500F,1,$30.00,"Aug 27, 2022",,CRKT 1161 McGinnis /Tuition Liner Lock Knife Black w/ Rainbow Frame DISCONTINUED,$30.00,$5.50
https://thumbs.ebaystatic.com/pict/3245131100156464_1.jpg,1,$30.00,"Feb 19, 2022",CRKT Carson Folding Knife - M16-10KSF - with pocket clip,,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/3245468613986464_1.jpg,1,$65.00,"Nov 8, 2021",Columbia River Knife CRKT No Time Off Flavio Ikoma Flipper Pocket Knife 5351,,$65.00,$5.00
https://thumbs.ebaystatic.com/pict/3246435682846464_1.jpg,1,$60.00,"Sep 24, 2021",CRKT Snap-On Ken Onion Red Ripple Assisted Plain Edge Pocket Knife *NICE*  #C242,,$60.00,$0.00
https://thumbs.ebaystatic.com/pict/3246503585696464_1.jpg,1,$39.99,"Dec 13, 2021",CRKT 6865 Pocket Knife KA Steiferwalt Ignitor Combo Blade Veff Serration  ,,$39.99,$0.00
https://i.ebayimg.com/00/s/MTA0MFgxMzM1/z/5zYAAOSwj~hgsyJE/$_12.JPG?set_id=880000500F,1,$30.00,"Jul 17, 2022",,CRKT M16-01KZ Black Flipper Liner Lock Spear Point Plain Edge Pocket Knife ,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/3246685972346464_1.jpg,1,$50.99,"Dec 27, 2021",CRKT Homefront K260KKS Ken Onion Field Strip Liner Lock Pocket Knife #C220,,$50.99,$0.00
https://thumbs.ebaystatic.com/pict/3246723713796464_1.jpg,1,$54.99,"Sep 4, 2021",CRKT M4-02W Assisted Open Liner Lock Wood Handle Plain Edge Pocket Knife #C239,,$54.99,$0.00
https://thumbs.ebaystatic.com/pict/3247378575526464_1.jpg,1,$30.00,"Oct 10, 2021",GREAT CRKT M16-10KZ Flipper Carson Design Folding Pocket Knife,,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/3247442574426464_1.jpg,1,$25.00,"Dec 1, 2021",Rare Discontinued CRKT Marzitelli Prowler 6113 Folding Knife,,$25.00,$0.00
https://thumbs.ebaystatic.com/pict/3247627296926464_1.jpg,1,$15.00,"Sep 17, 2021","CRKT PAZODA SMALL FOLDING POCKET KNIFE LITE USE 2 7/8"" BLADE TOTAL 5"" ",,$15.00,$3.95
https://thumbs.ebaystatic.com/pict/3247670827876464_1.jpg,1,$33.50,"Oct 19, 2021",CRKT Shenanigan Knife Pocket Ken Onion Designs Linerlock Stainless Black ,,$33.50,$0.00
https://thumbs.ebaystatic.com/pict/3247670827906464_1.jpg,1,$33.99,"Feb 3, 2022",CRKT M16-01S Pocket Knife Black Carson Design Folding Plain Edge Frame Lock,,$33.99,$0.00
https://thumbs.ebaystatic.com/pict/3247670827936464_1.jpg,1,$54.49,"Aug 30, 2021",CRKT M16-14SFG Pocket Knife Black Folding Special Forces AutoLAWKS Liner Lock ,,$54.49,$0.00
https://thumbs.ebaystatic.com/pict/3247671277736464_1.jpg,1,$10.00,"Sep 2, 2021",CRKT Crawford Kasper 6772 Liner Lock Folding Knife Black Zytel - Discontinued,,$10.00,$5.00
https://thumbs.ebaystatic.com/pict/3247671453436464_1.jpg,1,$60.00,"Oct 16, 2021",CRKT Ripple Snap-on Pocket Knife Ken Onion Design Assisted Liner Lock Black ,,$60.00,$5.20
https://thumbs.ebaystatic.com/pict/3247671453476464_1.jpg,1,$32.00,"Mar 8, 2022",CRKT M16-10KS Pocket Knife Carson Design Tanto Combo Edge Blade Frame Lock,,$32.00,$0.00
https://thumbs.ebaystatic.com/pict/3247671453486464_1.jpg,1,$28.99,"Sep 20, 2021",CRKT M16-10KZ Pocket Knife Black Carson Liner Lock Combo Folding Blade ,,$28.99,$0.00
https://thumbs.ebaystatic.com/pict/3247671453496464_1.jpg,1,$40.00,"Sep 26, 2021",CRKT M16-04KS Pocket Knife Black Carson Plain Tanto Edge Frame Lock   ,,$40.00,$0.00
https://thumbs.ebaystatic.com/pict/3247671453516464_1.jpg,1,$93.99,"Oct 27, 2021",CRKT M16-13T Titanium Pocket Knife Combo Blade Spearpoint Frame Lock  ,,$93.99,$5.50
https://thumbs.ebaystatic.com/pict/3247671453526464_1.jpg,1,$29.99,"Jan 18, 2022",CRKT M16-01S Pocket Knife Carson Design Folding Plain Edge Frame Lock Black,,$29.99,$0.00
https://thumbs.ebaystatic.com/pict/3247671453536464_1.jpg,1,$32.99,"Sep 1, 2021",CRKT Pilar 5311 Voxnaes Design Pocket Knife Framelock Folding Black ,,$32.99,$0.00
https://thumbs.ebaystatic.com/pict/3247675198076464_1.jpg,1,$20.00,"Sep 2, 2021",CRKT M21-10KSF Carson design folding knife outdoors EDC tactical ,,$20.00,$5.00
https://thumbs.ebaystatic.com/pict/3247675199436464_1.jpg,1,$20.00,"Sep 2, 2021",CRKT M16-01KS Carson design folding knife outdoors EDC tactical ,,$20.00,$5.00
https://thumbs.ebaystatic.com/pict/3247689962306464_1.jpg,1,$37.00,"Sep 4, 2021",Crkt  Heiho spring assisted knife,,$37.00,$4.90
https://thumbs.ebaystatic.com/pict/3247695883786464_1.jpg,1,$50.75,"Aug 30, 2021",CRKT Carson M4-02 Folding Pocket Knife; Satin Blade; Assisted Opening; Bone/Blk,,$50.75,$6.50
https://thumbs.ebaystatic.com/pict/3247696448746464_1.jpg,1,$12.00,"Sep 4, 2021",CRKT Squid 2490 Lucas Burnley Design folding knife outdoors EDC tactical  ,,$12.00,$5.00
https://thumbs.ebaystatic.com/pict/3247696458386464_1.jpg,1,$20.00,"Sep 4, 2021",CRKT M16-03KS Carson design folding knife outdoors EDC tactical ,,$20.00,$5.00
https://thumbs.ebaystatic.com/pict/3247715324286464_1.jpg,1,$20.00,"Sep 4, 2021",CRKT Ken Steigerwalt Kith Folding Knife,,$20.00,$3.22
https://thumbs.ebaystatic.com/pict/3247727192856464_1.jpg,1,$16.50,"Sep 10, 2021",CRKT M16-10KZ Pocket Knife Carson Tanto Triple Serrated Black Broken Belt Clip,,$16.50,$5.65
https://thumbs.ebaystatic.com/pict/3247749975516464_1.jpg,1,$32.99,"Sep 6, 2021",CRKT Pilar 5311 Voxnaes Design Pocket Knife Framelock Folding Black ,,$32.99,$0.00
https://thumbs.ebaystatic.com/pict/3247762736606464_1.jpg,1,$10.50,"Sep 10, 2021",CRKT M16-12Z Carson design folding knife outdoors EDC tactical ,,$10.50,$5.00
https://thumbs.ebaystatic.com/pict/3247763137346464_1.jpg,1,$12.00,"Sep 10, 2021",CRKT 5610 K.I.S.S. older Japan model folding knife outdoors EDC tactical  ,,$12.00,$5.00
https://thumbs.ebaystatic.com/pict/3247768773936464_1.jpg,1,$11.50,"Sep 8, 2021",CRKT - LINER LOCK POCKET KNIFE ~ LOCKBACK KNIFE - CARSON DESIGN M16-01Z,,$11.50,$4.00
https://thumbs.ebaystatic.com/pict/3247770214796464_1.jpg,1,$26.00,"Sep 9, 2021",CRKT M16-10KZ Carson design folding knife outdoors EDC tactical ,,$26.00,$5.00
https://thumbs.ebaystatic.com/pict/3247784187376464_1.jpg,1,$15.00,"Sep 12, 2021",CRKT Directive 1063 folding knife outdoors EDC tactical ,,$15.00,$5.00
https://thumbs.ebaystatic.com/pict/3247825716586464_1.jpg,1,$28.50,"Sep 11, 2021","CRKT Pilar Large 5315 Frame Lock Knife, Sheepsfoot, Stainless Steel – Excellent",,$28.50,$3.95
https://thumbs.ebaystatic.com/pict/3247841513296464_1.jpg,1,$19.00,"Sep 12, 2021",CRKT M16-01S (Carson Design) Folding Pocket Knife,,$19.00,$4.00
https://thumbs.ebaystatic.com/pict/3247853255306464_1.jpg,1,$50.00,"Sep 16, 2021",CRKT ROLLOCK 2 KNIFE 5202SS DISCONTINUED-RARE,,$50.00,$5.00
https://thumbs.ebaystatic.com/pict/3247874226306464_1.jpg,1,$18.50,"Sep 19, 2021",CRKT M16-01S Carson design folding knife outdoors EDC tactical ,,$18.50,$5.00
https://thumbs.ebaystatic.com/pict/3247938318766464_1.jpg,1,$19.00,"Sep 20, 2021",CRKT M16-01KS (Carson Design) Black Folding Pocket Knife,,$19.00,$4.00
https://thumbs.ebaystatic.com/pict/3247941244656464_1.jpg,1,$15.00,"Sep 24, 2021",CRKT M16-10KS Carson design folding knife outdoors EDC tactical ,,$15.00,$5.00
https://thumbs.ebaystatic.com/pict/3247945584496464_1.jpg,1,$18.50,"Sep 25, 2021",CRKT M16-01KS Carson design folding knife outdoors EDC tactical ,,$18.50,$5.00
https://thumbs.ebaystatic.com/pict/3247945789716464_1.jpg,1,$18.50,"Sep 25, 2021",CRKT M16-13Z Carson design folding knife outdoors EDC tactical ,,$18.50,$5.00
https://thumbs.ebaystatic.com/pict/3247970555656464_1.jpg,1,$20.80,"Sep 21, 2021",CRKT M16-01S Carson design folding knife outdoors EDC tactical ,,$20.80,$5.00
https://thumbs.ebaystatic.com/pict/3247979821236464_1.jpg,1,$38.00,"Sep 28, 2021",CRKT 2900 Heiho Folding Knife By James Williams,,$38.00,$4.95
https://thumbs.ebaystatic.com/pict/3248033576096464_1.jpg,1,$10.00,"Oct 2, 2021",CRKT 6412  Coyote folding knife outdoors EDC ,,$10.00,$5.00
https://thumbs.ebaystatic.com/pict/3248033582636464_1.jpg,1,$20.80,"Oct 1, 2021",CRKT M16-10KZ Carson design folding knife outdoors EDC tactical ,,$20.80,$5.00
https://thumbs.ebaystatic.com/pict/3248064487986464_1.jpg,1,$64.99,"Oct 2, 2021","CRKT Blackout CEO Liner Lock Knife Black GRN 3.1"" BlackBHQ Exclusive SOLD OUT!",,$64.99,$0.00
https://thumbs.ebaystatic.com/pict/3248095520046464_1.jpg,1,$20.50,"Oct 10, 2021",CRKT M16-10KZ Pocket Knife Carson Tanto Triple Serrated Black Broken Belt Clip,,$20.50,$5.10
https://thumbs.ebaystatic.com/pict/3248117142316464_1.jpg,1,$16.50,"Oct 3, 2021","CRKT M16-10KSF Tanto Knife Black, Combo Edge, Carson Design, EDC",,$16.50,$3.49
https://thumbs.ebaystatic.com/pict/3248147619426464_1.jpg,1,$37.99,"Oct 9, 2021","CRKT M16-14ZSF Tanto Lockback Folding Survival Bowie Knife 9""",,$37.99,$10.65
https://thumbs.ebaystatic.com/pict/3248147659806464_1.jpg,1,$19.99,"Oct 9, 2021","CRKT COLUMBIA RIVER KNIFE TOOLS 5470 IKOMA FOSSIL LOCKBACK FOLDING Kinfe 9""",,$19.99,$9.55
https://thumbs.ebaystatic.com/pict/3248147675166464_1.jpg,1,$20.00,"Dec 26, 2021","CRKT M16-10KS Tanto Knife, Black, Combo Edge, Carson Design L001-003",,$20.00,$8.50
https://thumbs.ebaystatic.com/pict/3248147704576464_1.jpg,1,$25.00,"Oct 27, 2021",CRKT. M16-13Z Desert Camouflage Carson Design spear point pocket knife,,$25.00,$8.50
https://thumbs.ebaystatic.com/pict/3248163508386464_1.jpg,1,$20.55,"Nov 13, 2021",CRKT Carson Design M16-01KS Pocket Black Folding Knife,,$20.55,$9.55
https://thumbs.ebaystatic.com/pict/3248163520396464_1.jpg,1,$32.00,"Oct 7, 2021",CRKT M16-12Z Carson Design Triple Point Serrations Folding Knife,,$32.00,$0.00
https://thumbs.ebaystatic.com/pict/3248163528536464_1.jpg,1,$32.00,"Oct 13, 2021",CRKT Snap-On Ken Onion Black Ripple Assisted Plain Edge Pocket Knife,,$32.00,$8.50
https://thumbs.ebaystatic.com/pict/3248163543096464_1.jpg,1,$22.49,"Oct 5, 2021",CRKT Crawford Design Point Guard 6762 Pocket Knife,,$22.49,$8.50
https://thumbs.ebaystatic.com/pict/3248163552686464_1.jpg,1,$32.00,"Oct 7, 2021",CRKT M21-02G folding pocket knife Carson flipper double lock G10 Scales,,$32.00,$7.95
https://thumbs.ebaystatic.com/pict/3248163559486464_1.jpg,1,$22.99,"Nov 16, 2021",CRKT Pike's Peak 6601 RKG Folding Knife Plain Edge,,$22.99,$10.65
https://thumbs.ebaystatic.com/pict/3248163567776464_1.jpg,1,$15.00,"Oct 6, 2021",Knife CRKT Knife Mini My Tighe 1092 plain,,$15.00,$8.50
https://thumbs.ebaystatic.com/pict/3248163580476464_1.jpg,1,$19.99,"Oct 31, 2021",Stainless CRKT 5311 Pilar Frame Lock Knife Voxnaes Design,,$19.99,$8.35
https://thumbs.ebaystatic.com/pict/3248163584516464_1.jpg,1,$12.00,"Dec 29, 2021",CRKT 2550 Sketch Linerlock Gray Pocket Folding Knife,,$12.00,$8.50
https://thumbs.ebaystatic.com/pict/3248163594116464_1.jpg,1,$16.00,"Oct 27, 2021",CRKT M21-02G folding pocket knife Carson flipper double lock G10 Scales,,$16.00,$8.50
https://thumbs.ebaystatic.com/pict/3248163600356464_1.jpg,1,$20.99,"Dec 21, 2021",CRKT Ignitor Fast Spring Assisted Opening Tactical Folding EDC Pocket Knife,,$20.99,$10.65
https://thumbs.ebaystatic.com/pict/3248163605366464_1.jpg,1,$30.00,"Oct 5, 2021",CRKT Snap-On Ken Onion Red Ripple Assisted Plain Edge Pocket Knife,,$30.00,$8.50
https://thumbs.ebaystatic.com/pict/3248163616596464_1.jpg,1,$20.00,"Nov 18, 2021",CRKT Endorser 1105K Folding Pocket Knife,,$20.00,$9.25
https://thumbs.ebaystatic.com/pict/3248231211906464_1.jpg,1,$18.50,"Oct 15, 2021",CRKT M16-01KS Carson design folding knife outdoors EDC tactical ,,$18.50,$5.00
https://thumbs.ebaystatic.com/pict/3248231435226464_1.jpg,1,$23.40,"Oct 13, 2021",CRKT M16-10Z Carson design folding knife outdoors EDC tactical ,,$23.40,$5.00
https://thumbs.ebaystatic.com/pict/3248249981466464_1.jpg,1,$37.00,"Oct 17, 2021",CRKT Heiho Folding Knife By James Williams & Schrade Old Timer Plus 2 Freebies,,$37.00,$0.00
https://thumbs.ebaystatic.com/pict/3248339596526464_1.jpg,1,$20.80,"Oct 21, 2021",CRKT M16-10KS Carson design folding knife outdoors EDC tactical ,,$20.80,$5.00
https://thumbs.ebaystatic.com/pict/3248445672606464_1.jpg,1,$40.00,"Oct 24, 2021",CRKT 2903 Hissatsu Folder Folding Pocket Knife Assisted Plain Liner Lock,,$40.00,$10.00
https://thumbs.ebaystatic.com/pict/3248452355726464_1.jpg,1,$49.95,"Oct 29, 2021",CRKT Ken Onion Ripple Frame Lock 1st Production Knife (K405KXS),,$49.95,$0.00
https://thumbs.ebaystatic.com/pict/3248492559716464_1.jpg,1,$42.95,"Oct 25, 2021","CRKT M16-13SFG Tanto Special Forces Knife, Veff Serrations, Black, G10 – Exc.",,$42.95,$4.35
https://thumbs.ebaystatic.com/pict/3248497917446464_1.jpg,1,$18.00,"Nov 1, 2021",CRKT Directive 1063 folding knife outdoors EDC tactical ,,$18.00,$5.00
https://thumbs.ebaystatic.com/pict/3248505496706464_1.jpg,1,$39.95,"Oct 30, 2021","CRKT 6290 THERO FLIPPER KNIFE with CARBON FIBER UNDERLAY 3.08"" BLADE- No Box",,$39.95,$0.00
https://thumbs.ebaystatic.com/pict/3248608691966464_1.jpg,1,$99.99,"Nov 1, 2021",CRKT Provoke Kinematic Morphing Karambit Folding Knife D2 Blade 4040 (SS2074338),,$99.99,$5.30
https://thumbs.ebaystatic.com/pict/3248664899476464_1.jpg,1,$13.99,"Nov 9, 2021",K11 CRKT M16-14D Carson Desert Camo Pocket Knife,,$13.99,$9.55
https://thumbs.ebaystatic.com/pict/3248684113226464_1.jpg,1,$174.99,"Nov 13, 2021",CRKT M16-13T Titanium Pocket Knife - Combo Spearpoint Linerlock - Discontinued,,$174.99,$5.50
https://thumbs.ebaystatic.com/pict/3248697029206464_1.jpg,1,$15.00,"Nov 7, 2021",CRKT Ruger Follow-Through Compact Knife,,$15.00,$4.50
https://thumbs.ebaystatic.com/pict/3248703532546464_1.jpg,1,$18.00,"Nov 13, 2021",CRKT M16-01KS Carson design folding knife outdoors EDC tactical ,,$18.00,$5.50
