Image,Field,Field1,Field2,Price,Field3,avg_price,avg_shipping
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4~YAAOSwN4Fioo8o/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265730315066?nordt=true&orig_cvip=true&rt=nc,Retired Kershaw Ken Onion LEEK 1660BB Blue and Black Blade Flip Assisted Knife,1,$16.00,"Jun 16, 2022",$16.00,$5.20
https://i.ebayimg.com/00/s/MTI4OVgxNjAw/z/qB0AAOSwIj5io~iM/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/265731828929?nordt=true&orig_cvip=true&rt=nc,Kershaw 1920 Select Fire G &G Hawk Design Pocket Knife,1,$19.60,"Aug 17, 2022",$19.60,$4.50
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/w5QAAOSwajRipQbJ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265732918103?nordt=true&orig_cvip=true&rt=nc,Kershaw 2200 Grid Assisted Pocket Knife!,1,$19.95,"Jun 18, 2022",$19.95,$0.00
https://i.ebayimg.com/00/s/ODEwWDE0NDA=/z/1PcAAOSw3MhipQnk/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265732926338?nordt=true&orig_cvip=true&rt=nc,Kershaw Ken Onion USA 1620 Scallion Spring Assist Knife! NICE! ,1,$30.40,"Jun 15, 2022",$30.40,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/BEkAAOSwK0xipRUC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265732958217?nordt=true&orig_cvip=true&rt=nc,Kershaw 1840 Shallot Assisted Flipper Ken Onion Folding Knife Discontinued USA,1,$142.49,"Jul 22, 2022",$142.49,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/Q~8AAOSwmxJipo5j/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265735056033?nordt=true&orig_cvip=true&rt=nc, Kershaw and other brands Folding Knife.. Lot of knives,1,$10.50,"Jun 20, 2022",$10.50,$12.50
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/mmAAAOSwgs5ipo4j/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265735059173?nordt=true&orig_cvip=true&rt=nc,Vintage Schrade and others Folding Knifes...Lot of knives....USA,1,$105.00,"Jun 13, 2022",$105.00,$12.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IAMAAOSwv~Fip9N2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265735987208?nordt=true&orig_cvip=true&rt=nc,Retired Kershaw Ken Onion LEEK 1660 Flip Assisted Knife USA,1,$27.01,"Jun 18, 2022",$27.01,$5.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/dLwAAOSwUohip-2F/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265736098244?nordt=true&orig_cvip=true&rt=nc,Kershaw 1560 Whirlwind Plain Edge Folder by Ken Onion Discontinued USA,1,$31.00,"Jun 20, 2022",$31.00,$4.70
https://i.ebayimg.com/00/s/OTA4WDE2MDA=/z/dusAAOSw2rxip-xw/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265736098779?nordt=true&orig_cvip=true&rt=nc,Kershaw 1660CKT Ken Onion Framelock Leek Folding Knife Pocket Folder,1,$30.00,"Jun 14, 2022",$30.00,$5.00
https://i.ebayimg.com/00/s/MTAwMFg1MDA=/z/sfIAAOSwW75ip~k5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265736163560?nordt=true&orig_cvip=true&rt=nc,1660 Kershaw Leek Knife silver plain Blade New Flag Logo Blem assisted opener,1,$22.00,"Jun 14, 2022",$22.00,$4.70
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~bwAAOSwykRiqUal/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265737543795?nordt=true&orig_cvip=true&rt=nc,Kershaw Kai 6500 Japan Keychain Gentleman's Folding Pocket Knife Rosewood File ,1,$6.50,"Jun 21, 2022",$6.50,$4.80
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/Q4oAAOSwVFdiqnrG/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265738842026?nordt=true&orig_cvip=true&rt=nc,Kershaw Speedsafe USA Link 1776 Assisted Pocket Knife!,1,$36.10,"Jun 17, 2022",$36.10,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/S2gAAOSwu-RirFQu/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265740926790?nordt=true&orig_cvip=true&rt=nc,Kershaw USA 1660 “I Love Boobies” Leek Assisted Opening Knife,1,$50.00,"Jun 17, 2022",$50.00,$6.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/XRoAAOSwykNir1iP/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265744209360?nordt=true&orig_cvip=true&rt=nc,KERSHAW 3160 Crown Single Blade Gentleman's Folding Pocket Knife w/Belt Clip!,1,$13.49,"Jul 22, 2022",$13.49,$6.99
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/410AAOSwjgdir1l6/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265744212695?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Link 1776NBBW Folding Pocket Knife!,1,$40.49,"Jul 10, 2022",$40.49,$7.99
https://i.ebayimg.com/00/s/NTAwWDE1MTY=/z/~gUAAOSwnTRir7fD/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265744671803?nordt=true&orig_cvip=true&rt=nc,Kershaw Leek 1660GRYBW Assisted opening Knife - Broken Tip Repair/Parts,1,$6.50,"Jun 26, 2022",$6.50,$5.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/FNoAAOSwJwtisHiY/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265745447638?nordt=true&orig_cvip=true&rt=nc,Kershaw A/O Cryo 1555TI Folding Pocket Knife!,1,$17.81,"Jun 30, 2022",$17.81,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/EQoAAOSwr8xisHnV/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265745453691?nordt=true&orig_cvip=true&rt=nc,Kershaw 1920 Select Fire G&G Hawk Design Pocket Knife! COMPLETE!,1,$22.56,"Jul 9, 2022",$22.56,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/GfoAAOSw~BZisHo4/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265745454614?nordt=true&orig_cvip=true&rt=nc,Kershaw A/O Cryo 1555TI Folding Pocket Knife!!!,1,$13.35,"Jun 29, 2022",$13.35,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/itEAAOSwPwFinfVa/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265745463959?nordt=true&orig_cvip=true&rt=nc,Kershaw Manual Open Bareknuckle Pocket Knife,1,$70.00,"Jun 20, 2022",$70.00,$6.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/Qm8AAOSwBlVisH2X/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265745466767?nordt=true&orig_cvip=true&rt=nc,Kershaw D.W.O. Knife 3000! RETIRED! LIGHT YELLOW HANDLE!,1,$29.50,"Jul 11, 2022",$29.50,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/i9wAAOSwZelisH-Q/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265745472790?nordt=true&orig_cvip=true&rt=nc,Black Kershaw 1830 Oso Sweet Assisted Opening Liner Lock Knife!!!,1,$14.89,"Jun 22, 2022",$14.89,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/SkQAAOSwLbtismX5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265747574505?nordt=true&orig_cvip=true&rt=nc,"Kershaw Double Duty 4380 2-Blade Pocket Folding Knife Wooden Handle, Japan NICE!",1,$40.00,"Jun 26, 2022",$40.00,$4.80
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZnQAAOSwL5Zismez/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265747582744?nordt=true&orig_cvip=true&rt=nc,Kershaw D.W.O. Knife 3000! RETIRED! LIGHT YELLOW HANDLE!,1,$6.50,"Jun 26, 2022",$6.50,$4.80
https://i.ebayimg.com/00/s/MTYwMFgxMzI3/z/S18AAOSw-DZiskYy/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265747589538?nordt=true&orig_cvip=true&rt=nc,Kershaw 1120CB Shears & Trout / Bird Knife Sheath W Box Taskmaster Combo Set,1,$31.00,"Jun 28, 2022",$31.00,$10.50
https://i.ebayimg.com/00/s/MTUxMlgxNTEy/z/OUEAAOSw5Xpiq1A4/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265750019953?nordt=true&orig_cvip=true&rt=nc,Kershaw 1060AGH 440A Black Horse Plain Edge Gut Hook Folding Pocket Knife,1,$23.74,"Jul 18, 2022",$23.74,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/a-8AAOSwRvFiuM0H/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265754424416?nordt=true&orig_cvip=true&rt=nc,Kershaw Dividend CPM-D2 COMPOSITE BLADE Spring Assist A/O knife 1812OLCB,1,$23.00,"Jun 26, 2022",$23.00,$8.50
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nasAAOSw0zdiuLc2/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265754961211?nordt=true&orig_cvip=true&rt=nc,KERSHAW FOLDING KNIFE SCALLI0N 1620VIB RAINBOW KEN ONION DESIGN MINT,1,$85.00,"Jul 6, 2022",$85.00,$7.50
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/~y4AAOSwCiJiudZW/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265755560237?nordt=true&orig_cvip=true&rt=nc,KERSHAW LEEK USA SPEED ASSIST A/O 1660ST  ONION KNIFE 1660   XX. !!,1,$26.54,"Jul 2, 2022",$26.54,$3.99
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/AKYAAOSwoAliuiDd/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265755891732?nordt=true&orig_cvip=true&rt=nc,Kershaw Hotwire 1310WM Folding Pocket Knife Wharncliffe Plain Liner,1,$13.50,"Jul 5, 2022",$13.50,$4.70
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/DDkAAOSwlAdivQ8O/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265759003659?nordt=true&orig_cvip=true&rt=nc,"KERSHAW USA ""BLUR"" 4 1/2"" CLOSED LINER LOCK POCKET KNIFE 1670OLBLKST! ",1,$33.25,"Jul 4, 2022",$33.25,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/bJIAAOSwdtJivRAh/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265759008045?nordt=true&orig_cvip=true&rt=nc, Kershaw Fraxion 1160TANBW Flipper Pocket Knife Liner Lock Plain Edge Blade!,1,$16.25,"Jul 4, 2022",$16.25,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JvEAAOSwKrFilliN/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/265760049556?nordt=true&orig_cvip=true&rt=nc,Kershaw 1970 Burst SpeedSafe Assisted Opening Knife - Fine Edge - Discontinued,1,$13.57,"Jul 10, 2022",$13.57,$5.10
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/85kAAOSw1Gtivm6q/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265760479970?nordt=true&orig_cvip=true&rt=nc,Kershaw 4035TIKVT Nura 3.5 Folder Frame Lock Plain Edge Knife!,1,$23.99,"Jul 15, 2022",$23.99,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/vbkAAOSwBldivnAo/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265760484802?nordt=true&orig_cvip=true&rt=nc,Kershaw 1310WM Hot Wire Assisted Opening Folding Flipper Pocket Knife! ,1,$18.97,"Jul 9, 2022",$18.97,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/RtcAAOSwCGZiv7fE/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265762020312?nordt=true&orig_cvip=true&rt=nc,"KERSHAW USA ""BLUR"" 4 1/2"" CLOSED LINER LOCK POCKET KNIFE! NO RESERVE!",1,$20.00,"Jul 8, 2022",$20.00,$4.85
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/ai8AAOSwPfNiwOWO/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265763339853?nordt=true&orig_cvip=true&rt=nc,Kershaw 1920 Select Fire G&G Hawk Design Pocket Knife! COMPLETE!,1,$21.38,"Jul 7, 2022",$21.38,$0.00
https://i.ebayimg.com/00/s/NjkzWDUwMg==/z/J0gAAOSwZR9ixAnm/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265766917588?nordt=true&orig_cvip=true&rt=nc,Kershaw Kai Cutlery 6400 Money Clip Knife Scissors File~Japan,1,$14.99,"Aug 7, 2022",$14.99,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/JI0AAOSw4Jxixklu/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265769341468?nordt=true&orig_cvip=true&rt=nc,"1600 Kershaw Chive Knife plain Blade 3"" frame lock!!! NEW FLAG DESIGN! ",1,$26.12,"Jul 12, 2022",$26.12,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/ZTsAAOSw-e9ixlAw/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265769362865?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted Opening Cryo 1555 Folding Pocket Knife ,1,$16.00,"Jul 13, 2022",$16.00,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/QU8AAOSwlxNixlPr/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265769377223?nordt=true&orig_cvip=true&rt=nc,Kershaw 1670OLBLK Ken Onion Design Folding Pocket Knife Assisted Open!!!,1,$38.00,"Jul 11, 2022",$38.00,$0.00
https://i.ebayimg.com/00/s/NzUxWDExOTk=/z/QyAAAOSwT3RiyZdT/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265772912205?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1440 CHUBBY Japan Snap-On Tools Pocket Knife 1440 RED Under 2.75"" Blade",1,$40.00,"Jul 21, 2022",$40.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/st8AAOSwB4BiyZr4/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265772922917?nordt=true&orig_cvip=true&rt=nc,KERSHAW 3420ST R J Martin Nerve Serrated Folding Knife,1,$15.00,"Jul 28, 2022",$15.00,$3.00
https://i.ebayimg.com/00/s/Nzg5WDE0OTA=/z/y3AAAOSwrs5iyiNR/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265773480172?nordt=true&orig_cvip=true&rt=nc,Kershaw Misdirect 1365 Assisted Opening Folding Pocket Knife!,1,$19.00,"Jul 11, 2022",$19.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/eTwAAOSw2ZRiyv~n/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265774361487?nordt=true&orig_cvip=true&rt=nc,Kershaw 1160TANBW Fraxion Anso Design Pocket Knife Plain Edge Liner Lock G10,1,$10.50,"Jul 15, 2022",$10.50,$4.70
https://i.ebayimg.com/00/s/MTQ3OVgxMzk4/z/uoAAAOSwgDtizBNn/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265775502125?nordt=true&orig_cvip=true&rt=nc,5” Open 3” Closed Silver Color Kershaw 1600 Pocket Knife August 2003 Date Etched,1,$16.00,"Jul 18, 2022",$16.00,$5.30
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/yLwAAOSw8aBizFZJ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265775794186?nordt=true&orig_cvip=true&rt=nc,#160 SNAP-ON  Black Kershaw 1910 Flipper Slide Lock Knife USA,1,$57.00,"Jul 18, 2022",$57.00,$5.40
https://i.ebayimg.com/00/s/NTc1WDE1MDI=/z/J6gAAOSwxzRi0Xxc/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265781102795?nordt=true&orig_cvip=true&rt=nc,Kershaw USA 1560 Ken Onion Design Blackout Folding Pocket Knife Nice.,1,$40.99,"Jul 22, 2022",$40.99,$5.30
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/4j8AAOSwVOpi0Y3Z/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265781156921?nordt=true&orig_cvip=true&rt=nc,KERSHAW BLUR USA SPEED ASSIST A/O 1670 GB GLASS BREAKER KNIFE 1670GBBLKST  ,1,$27.00,"Jul 21, 2022",$27.00,$3.99
https://i.ebayimg.com/00/s/NTk1WDE0MDg=/z/Ga4AAOSwDrZi1DGA/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265784044707?nordt=true&orig_cvip=true&rt=nc,Kershaw 1550st Blackout Folding Blade Pocket Knife~1550,1,$59.99,"Jul 18, 2022",$59.99,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rr4AAOSw6oFizKv3/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265785956027?nordt=true&orig_cvip=true&rt=nc,Kershaw 4200 Winning Spirt Folding Knife -  Made In Japan ,1,$24.99,"Jul 25, 2022",$24.99,$5.40
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LoIAAOSwPptip6cy/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265788313581?nordt=true&orig_cvip=true&rt=nc,"Kershaw Squaw Creek 2150 Knife, Stainless Steel , Rosewood, Japan, Discontinued",1,$22.00,"Jul 27, 2022",$22.00,$4.75
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SSUAAOSw1eJi2IuM/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265788804378?nordt=true&orig_cvip=true&rt=nc,KERSHAW Carbon Fiber LEEK CPM-154 Spring Assisted SPEEDSAFE Knife 1660CF,1,$60.00,"Jul 23, 2022",$60.00,$5.40
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/OmAAAOSwqqNi2dr5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265790443420?nordt=true&orig_cvip=true&rt=nc,Kershaw value folding knife lot Al Mar Sinkevich Emerson Highball Tumbler,1,$110.00,"Jul 21, 2022",$110.00,$10.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/thgAAOSwsuJi3Aok/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265793151720?nordt=true&orig_cvip=true&rt=nc,KERSHAW USA CHIVE ONION 1600 SPEED ASSIST A/O KNIFE  ,1,$22.00,"Jul 28, 2022",$22.00,$3.99
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/TacAAOSwNvxi3F7Q/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265793552373?nordt=true&orig_cvip=true&rt=nc,Kershaw 1660ST Leek Pocket Knife Stainless Combi Edge Assisted Opening Ken Onion,1,$37.00,"Jul 30, 2022",$37.00,$4.65
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/A9QAAOSw3KZi3Zxb/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/265794977430?nordt=true&orig_cvip=true&rt=nc,Kershaw 1760 Skyline *RARE* *DISCONTINUED* Liner Lock Folding Knife Made in USA,1,$54.99,"Jul 31, 2022",$54.99,$4.44
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kuoAAOSweJti3Z12/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/265794981888?nordt=true&orig_cvip=true&rt=nc,  Kershaw 2150CF Squaw Creek *DISCONTINUED* *RARE* Lockback Carbon Fiber Knife,1,$22.50,"Jul 31, 2022",$22.50,$4.44
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/t6AAAOSwkjJi3eiZ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265795317293?nordt=true&orig_cvip=true&rt=nc,Kershaw 1620GRYST Ken Onion Scallion Assisted Flipper Knife Combo Blade 2003,1,$11.02,"Aug 3, 2022",$11.02,$4.75
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/aUsAAOSw4NNi4y92/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/265801833998?nordt=true&orig_cvip=true&rt=nc,Vintage KERSHAW 2420 Japan ONE Blade FOLDING Knife,1,$45.00,"Aug 12, 2022",$45.00,$5.99
https://i.ebayimg.com/00/s/OTQ1WDE1ODQ=/z/lLoAAOSwvYhi4zVU/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265801860934?nordt=true&orig_cvip=true&rt=nc,"KERSHAW USA ""BLUR"" 4 1/2"" CLOSED LINER LOCK POCKET KNIFE! 1670TBLKST NO RESERVE!",1,$26.00,"Aug 4, 2022",$26.00,$4.85
https://i.ebayimg.com/00/s/OTMzWDE1NDI=/z/-Q4AAOSwmf1i40GI/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265801916184?nordt=true&orig_cvip=true&rt=nc,"Kershaw USA 1660CKT Leek Assisted Opening Knife! ""Forget Me Not""",1,$34.97,"Aug 3, 2022",$34.97,$0.00
https://i.ebayimg.com/00/s/OTA0WDE1MDM=/z/L0QAAOSw4Uli40PH/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265801928084?nordt=true&orig_cvip=true&rt=nc,Kershaw 1987 RJ Tactical 3.0 SpeedSafe Assisted Open Flipper Knife! ,1,$19.97,"Aug 24, 2022",$19.97,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/HhcAAOSwHt5i4~1p/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265802884237?nordt=true&orig_cvip=true&rt=nc,KERSHAW BLUR USA SPEED ASSIST A/O 1670  KNIFE 1670DSBLK KNIVES ,1,$61.00,"Aug 3, 2022",$61.00,$3.99
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/n9UAAOSwFzZifbj4/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265804839906?nordt=true&orig_cvip=true&rt=nc,kershaw knife Black Gulch 3120,1,$11.50,"Aug 6, 2022",$11.50,$6.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/o34AAOSwrtpi6dLB/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265810539319?nordt=true&orig_cvip=true&rt=nc,KERSHAW 1605CKTST CLASH FOLDING TACTICAL POCKET KNIFE! ,1,$18.80,"Aug 7, 2022",$18.80,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/3EcAAOSwHfBi6dWB/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265810555192?nordt=true&orig_cvip=true&rt=nc,Kershaw 1550 Ken Onion Blackout Folding Pocket Knife! RARE! HARD TO FIND!,1,$79.99,"Aug 21, 2022",$79.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0M4AAOSwzIRi6dtg/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265810582422?nordt=true&orig_cvip=true&rt=nc,Vintage Kershaw Outlaw Bill Lockback Folding Knife 1065 Japan ,1,$28.80,"Aug 9, 2022",$28.80,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LsYAAOSwzXhi6eHh/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265810611145?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1990 Tactical Black Brawler 3.25"" Tanto Folding Pocket Knife! ",1,$13.95,"Aug 19, 2022",$13.95,$0.00
https://i.ebayimg.com/00/s/MTAxNFgxNTQ5/z/Ko8AAOSwqMli6yZa/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265812256175?nordt=true&orig_cvip=true&rt=nc,KERSHAW 1605CKTST CLASH FOLDING TACTICAL POCKET KNIFE!,1,$19.97,"Aug 7, 2022",$19.97,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/uVEAAOSwNiJi6yk7/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265812268586?nordt=true&orig_cvip=true&rt=nc,"KERSHAW USA ""BLUR"" 4 1/2"" CLOSED LINER LOCK POCKET KNIFE! 1670TBLKST NO RESERVE!",1,$29.01,"Aug 10, 2022",$29.01,$4.85
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pvEAAOSwIKNim-jP/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265813646670?nordt=true&orig_cvip=true&rt=nc,Kershaw Knife/Screwdriver G+G Hawk Design 1920 BLSTWM (Blue),1,$40.00,"Aug 5, 2022",$40.00,$5.50
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/VLAAAOSw~EZi5-6-/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/265817561625?nordt=true&orig_cvip=true&rt=nc,KERSHAW HALF TON WRENCH CLIP   KNIFE KNIVES  1445  ,1,$12.50,"Aug 11, 2022",$12.50,$3.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/iWkAAOSwEH5i7yL5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265817649041?nordt=true&orig_cvip=true&rt=nc,KERSHAW LEEK 1660OR KNIFE - ORANGE HANDLES -FREE SHIPPING!!!,1,$34.97,"Aug 14, 2022",$34.97,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kcEAAOSwGkhi7yOC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265817653434?nordt=true&orig_cvip=true&rt=nc,Kershaw Emerson Wave CQC-8K Linerlock Black G10 Tanto Folding Knife 6044TBLK,1,$27.99,"Aug 16, 2022",$27.99,$0.00
https://i.ebayimg.com/00/s/NjA3WDE2MDA=/z/Pz4AAOSwegZi8ThU/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265820415201?nordt=true&orig_cvip=true&rt=nc,KERSHAW - RJ Martin Design Spring Assisted SPEEDSAFE opening Knife -  3650,1,$20.00,"Aug 29, 2022",$20.00,$5.15
https://i.ebayimg.com/00/s/NTE4WDE2MDA=/z/0o0AAOSwVVhi8U44/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265820479831?nordt=true&orig_cvip=true&rt=nc,Kershaw Speedsafe 1776BW Folding Pocket Knife Plain Liner Lock Assisted Blk,1,$18.70,"Aug 8, 2022",$18.70,$5.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/f-8AAOSwhOpi8bBg/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265821008116?nordt=true&orig_cvip=true&rt=nc,Kershaw 1600 VIB RAINBOW ASSISTED OPEN FOLDING POCKET KNIFE! FAST SHIPPING!,1,$89.99,"Aug 12, 2022",$89.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/PG0AAOSw2jti6J8W/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265826379311?nordt=true&orig_cvip=true&rt=nc,1812GRY Kershaw Dividend Discontinued USA Made Pocket Knife,1,$15.00,"Aug 16, 2022",$15.00,$9.65
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mNoAAOSwYXli9uG4/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265827740974?nordt=true&orig_cvip=true&rt=nc,Kershaw Knife,1,$127.05,"Aug 19, 2022",$127.05,$8.70
