Image,url,item,Field4,price,shipping,Data_field
https://thumbs.ebaystatic.com/pict/2248849645926464_1.jpg,,,"Mar 20, 2022",$9.99,$5.25,
https://thumbs.ebaystatic.com/pict/3939854018996464_1.jpg,,,"Mar 20, 2022",$32.03,$0.00,
https://thumbs.ebaystatic.com/pict/2752144909926464_1.jpg,,,"Mar 20, 2022",$14.00,$5.25,
https://thumbs.ebaystatic.com/pict/2554346913276464_1.jpg,,,"Mar 20, 2022",$12.06,$4.00,
https://thumbs.ebaystatic.com/pict/3250997799096464_1.jpg,,,"Mar 20, 2022",$71.00,$11.60,
https://thumbs.ebaystatic.com/pict/2038642732646464_1.jpg,,,"Mar 20, 2022",$31.02,$5.25,
https://thumbs.ebaystatic.com/pict/2248844646156464_1.jpg,,,"Mar 20, 2022",$18.50,$5.99,
https://thumbs.ebaystatic.com/pict/2038659617056464_1.jpg,,,"Mar 20, 2022",$25.00,$5.25,
https://thumbs.ebaystatic.com/pict/2554346487586464_1.jpg,,,"Mar 20, 2022",$35.98,$4.00,
https://thumbs.ebaystatic.com/pict/2248844660766464_1.jpg,,,"Mar 20, 2022",$11.87,$5.99,
https://thumbs.ebaystatic.com/pict/3939026083906464_1.jpg,,,"Mar 20, 2022",$19.00,$0.00,
https://thumbs.ebaystatic.com/pict/3637384433256464_1.jpg,,,"Mar 20, 2022",$17.50,$3.00,
https://thumbs.ebaystatic.com/pict/1444681536696464_1.jpg,,,"Mar 20, 2022",$19.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444681790286464_1.jpg,,,"Mar 20, 2022",$15.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444681545266464_1.jpg,,,"Mar 20, 2022",$20.00,$0.00,
https://thumbs.ebaystatic.com/pict/3539266729946464_1.jpg,,,"Mar 20, 2022",$8.00,$6.00,
https://thumbs.ebaystatic.com/pict/2940592089806464_1.jpg,,,"Mar 20, 2022",$18.00,$5.50,
https://thumbs.ebaystatic.com/pict/1340481457456464_1.jpg,,,"Mar 20, 2022",$33.95,$0.00,
https://thumbs.ebaystatic.com/pict/1444527180076464_1.jpg,,,"Mar 20, 2022",$29.99,$0.00,
https://thumbs.ebaystatic.com/pict/4035523890326464_1.jpg,,,"Mar 20, 2022",$14.00,$5.25,
https://thumbs.ebaystatic.com/pict/1340513316266464_1.jpg,,,"Mar 20, 2022",$21.50,$5.25,
https://thumbs.ebaystatic.com/pict/1252131976306464_1.jpg,,,"Mar 20, 2022",$50.00,$5.15,
https://thumbs.ebaystatic.com/pict/3343612281176464_1.jpg,,,"Mar 20, 2022",$70.00,$6.00,
https://thumbs.ebaystatic.com/pict/1444681690236464_1.jpg,,,"Mar 20, 2022",$28.00,$0.00,
https://thumbs.ebaystatic.com/pict/2655595908816464_1.jpg,,,"Mar 20, 2022",$22.99,$0.00,
https://thumbs.ebaystatic.com/pict/1340590718076464_1.jpg,,,"Mar 20, 2022",$20.00,$0.00,
https://thumbs.ebaystatic.com/pict/1653844224606464_1.jpg,,,"Mar 20, 2022",$28.00,$6.99,
https://thumbs.ebaystatic.com/pict/1251861770286464_1.jpg,,,"Mar 20, 2022",$99.99,$8.95,
https://thumbs.ebaystatic.com/pict/2846997462486464_1.jpg,,,"Mar 20, 2022",$13.00,$5.50,
https://thumbs.ebaystatic.com/pict/2846990291836464_1.jpg,,,"Mar 19, 2022",$10.50,$3.15,
https://thumbs.ebaystatic.com/pict/2344354972636464_1.jpg,,,"Mar 19, 2022",$42.70,$0.00,
https://thumbs.ebaystatic.com/pict/2554332609466464_1.jpg,,,"Mar 19, 2022",$7.50,$4.00,
https://thumbs.ebaystatic.com/pict/1251991054146464_1.jpg,,,"Mar 19, 2022",$29.99,$5.50,
https://thumbs.ebaystatic.com/pict/1853384577196464_1.jpg,,,"Mar 19, 2022",$60.00,$5.15,
https://thumbs.ebaystatic.com/pict/1853384656386464_1.jpg,,,"Mar 19, 2022",$49.99,$4.99,
https://thumbs.ebaystatic.com/pict/1444634901636464_1.jpg,,,"Mar 19, 2022",$38.00,$0.00,
https://thumbs.ebaystatic.com/pict/2554327940496464_1.jpg,,,"Mar 19, 2022",$51.51,$5.95,
https://thumbs.ebaystatic.com/pict/1653924372866464_1.jpg,,,"Mar 19, 2022",$40.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444681821326464_1.jpg,,,"Mar 19, 2022",$18.00,$0.00,
https://thumbs.ebaystatic.com/pict/3343714444456464_1.jpg,,,"Mar 19, 2022",$15.00,$5.00,
https://thumbs.ebaystatic.com/pict/2038631013316464_1.jpg,,,"Mar 19, 2022",$41.00,$5.25,
https://thumbs.ebaystatic.com/pict/1252105326676464_1.jpg,,,"Mar 19, 2022",$11.50,$4.95,
https://thumbs.ebaystatic.com/pict/1152897459046464_1.jpg,,,"Mar 19, 2022",$31.49,$5.15,
https://thumbs.ebaystatic.com/pict/2038631189826464_1.jpg,,,"Mar 19, 2022",$37.99,$5.25,
https://thumbs.ebaystatic.com/pict/2038609264976464_1.jpg,,,"Mar 19, 2022",$32.99,$5.25,
https://thumbs.ebaystatic.com/pict/2038631094726464_1.jpg,,,"Mar 19, 2022",$23.50,$5.25,
https://thumbs.ebaystatic.com/pict/2038642563396464_1.jpg,,,"Mar 19, 2022",$23.99,$5.25,
https://thumbs.ebaystatic.com/pict/2038631290546464_1.jpg,,,"Mar 19, 2022",$18.51,$5.25,
https://thumbs.ebaystatic.com/pict/3538015540706464_1.jpg,,,"Mar 19, 2022",$35.00,$5.50,
https://thumbs.ebaystatic.com/pict/2248831958696464_1.jpg,,,"Mar 19, 2022",$20.50,$6.00,
https://thumbs.ebaystatic.com/pict/1252110814696464_1.jpg,,,"Mar 19, 2022",$89.99,$8.95,
https://thumbs.ebaystatic.com/pict/1252118760876464_1.jpg,,,"Mar 19, 2022",$39.99,$4.65,
https://thumbs.ebaystatic.com/pict/2038659562826464_1.jpg,,,"Mar 19, 2022",$12.99,$5.25,
https://thumbs.ebaystatic.com/pict/2554396950056464_1.jpg,,,"Mar 19, 2022",$49.00,$5.00,
https://thumbs.ebaystatic.com/pict/3739745039356464_1.jpg,,,"Mar 19, 2022",$12.70,$4.70,
https://thumbs.ebaystatic.com/pict/1251967785156464_1.jpg,,,"Mar 19, 2022",$29.99,$4.70,
https://thumbs.ebaystatic.com/pict/3343645824036464_1.jpg,,,"Mar 19, 2022",$150.00,$0.00,
https://thumbs.ebaystatic.com/pict/3534166047076464_1.jpg,,,"Mar 19, 2022",$13.50,$5.50,
https://thumbs.ebaystatic.com/pict/1653909628696464_1.jpg,,,"Mar 19, 2022",$28.99,$0.00,
https://thumbs.ebaystatic.com/pict/3250979623346464_1.jpg,,,"Mar 19, 2022",$18.61,$7.00,
https://thumbs.ebaystatic.com/pict/1444681556956464_1.jpg,,,"Mar 19, 2022",$17.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444682543136464_1.jpg,,,"Mar 19, 2022",$11.00,$0.00,
https://thumbs.ebaystatic.com/pict/2554326665286464_1.jpg,,,"Mar 19, 2022",$20.50,$4.00,
https://thumbs.ebaystatic.com/pict/1340531132046464_1.jpg,,,"Mar 19, 2022",$21.17,$0.00,
https://thumbs.ebaystatic.com/pict/3739754683606464_1.jpg,,,"Mar 19, 2022",$13.50,$0.00,
https://thumbs.ebaystatic.com/pict/1653842433966464_1.jpg,,,"Mar 19, 2022",$60.00,$5.25,
https://thumbs.ebaystatic.com/pict/2655856943036464_1.jpg,,,"Mar 19, 2022",$34.00,$5.20,
https://thumbs.ebaystatic.com/pict/1444681593936464_1.jpg,,,"Mar 19, 2022",$60.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444682718246464_1.jpg,,,"Mar 19, 2022",$25.00,$0.00,
https://thumbs.ebaystatic.com/pict/2554326134966464_1.jpg,,,"Mar 19, 2022",$12.50,$4.00,
https://thumbs.ebaystatic.com/pict/1340580152926464_1.jpg,,,"Mar 19, 2022",$40.00,$6.99,
https://thumbs.ebaystatic.com/pict/1340580173646464_1.jpg,,,"Mar 19, 2022",$40.00,$6.99,
https://thumbs.ebaystatic.com/pict/1949109308036464_1.jpg,,,"Mar 19, 2022",$11.50,$4.65,
https://thumbs.ebaystatic.com/pict/1853364711166464_1.jpg,,,"Mar 19, 2022",$8.99,$0.00,
https://thumbs.ebaystatic.com/pict/1853358074486464_1.jpg,,,"Mar 19, 2022",$10.00,$4.86,
https://thumbs.ebaystatic.com/pict/1444682637816464_1.jpg,,,"Mar 19, 2022",$16.00,$0.00,
https://thumbs.ebaystatic.com/pict/1251970635896464_1.jpg,,,"Mar 19, 2022",$19.99,$5.50,
https://thumbs.ebaystatic.com/pict/2554322397126464_1.jpg,,,"Mar 19, 2022",$23.50,$4.00,
https://thumbs.ebaystatic.com/pict/3539667580946464_1.jpg,,,"Mar 19, 2022",$49.99,$4.99,
https://thumbs.ebaystatic.com/pict/1444682742426464_1.jpg,,,"Mar 19, 2022",$24.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444682995136464_1.jpg,,,"Mar 19, 2022",$12.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444681583546464_1.jpg,,,"Mar 19, 2022",$60.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444681747816464_1.jpg,,,"Mar 19, 2022",$12.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444681656676464_1.jpg,,,"Mar 19, 2022",$27.00,$0.00,
https://thumbs.ebaystatic.com/pict/3538761476576464_1.jpg,,,"Mar 19, 2022",$15.00,$6.00,
https://thumbs.ebaystatic.com/pict/1851638466336464_1.jpg,,,"Mar 19, 2022",$13.15,$5.25,
https://thumbs.ebaystatic.com/pict/1444681721876464_1.jpg,,,"Mar 18, 2022",$18.00,$0.00,
https://thumbs.ebaystatic.com/pict/1549056779766464_1.jpg,,,"Mar 18, 2022",$8.00,$4.75,
https://thumbs.ebaystatic.com/pict/1340501071036464_1.jpg,,,"Mar 18, 2022",$27.00,$5.00,
https://thumbs.ebaystatic.com/pict/3251000317826464_1.jpg,,,"Mar 18, 2022",$20.50,$4.70,
https://thumbs.ebaystatic.com/pict/1251734652546464_1.jpg,,,"Mar 18, 2022",$14.99,$5.50,
https://thumbs.ebaystatic.com/pict/2752070546696464_1.jpg,,,"Mar 18, 2022",$82.77,$5.50,
https://thumbs.ebaystatic.com/pict/3939918100456464_1.jpg,,,"Mar 18, 2022",$25.00,$3.00,
https://thumbs.ebaystatic.com/pict/2948590522296464_1.jpg,,,"Mar 18, 2022",$28.01,$0.00,
https://thumbs.ebaystatic.com/pict/3739750996666464_1.jpg,,,"Mar 18, 2022",$35.50,$5.85,
https://thumbs.ebaystatic.com/pict/2948720396396464_1.jpg,,,"Mar 18, 2022",$25.00,$6.15,
https://thumbs.ebaystatic.com/pict/3250909764046464_1.jpg,,,"Mar 18, 2022",$26.00,$6.25,
https://thumbs.ebaystatic.com/pict/3939824865876464_1.jpg,,,"Mar 18, 2022",$7.50,$5.20,
https://thumbs.ebaystatic.com/pict/1444681836216464_1.jpg,,,"Mar 18, 2022",$13.00,$0.00,
https://thumbs.ebaystatic.com/pict/1444682538336464_1.jpg,,,"Mar 18, 2022",$15.00,$0.00,
https://thumbs.ebaystatic.com/pict/2655987043746464_1.jpg,,,"Mar 18, 2022",$85.00,$6.50,
https://thumbs.ebaystatic.com/pict/1444682727806464_1.jpg,,,"Mar 18, 2022",$22.00,$6.50,
https://thumbs.ebaystatic.com/pict/2655856902426464_1.jpg,,,"Mar 18, 2022",$26.00,$4.65,
https://thumbs.ebaystatic.com/pict/2344652062826464_1.jpg,,,"Mar 18, 2022",$117.50,$13.98,
https://thumbs.ebaystatic.com/pict/2655856835556464_1.jpg,,,"Mar 18, 2022",$35.00,$4.70,
https://thumbs.ebaystatic.com/pict/1251844502976464_1.jpg,,,"Mar 18, 2022",$69.99,$8.95,
https://thumbs.ebaystatic.com/pict/2655856803806464_1.jpg,,,"Mar 18, 2022",$20.50,$0.00,
https://thumbs.ebaystatic.com/pict/3043932824626464_1.jpg,,,"Mar 18, 2022",$20.00,$10.00,
https://thumbs.ebaystatic.com/pict/1246901345196464_1.jpg,https://www.ebay.com/itm/124690134519?nordt=true&orig_cvip=true&rt=nc,Kershaw Ken Onion Design BLUR BK Speedsafe KAI 1670BLK Pocket Knife USA -- Great,"Mar 18, 2022",$49.99,$5.99,124690134519
https://thumbs.ebaystatic.com/pict/2553412671926464_1.jpg,,,"Mar 18, 2022",$25.00,$4.99,
https://thumbs.ebaystatic.com/pict/2553680251126464_1.jpg,,,"Mar 18, 2022",$18.99,$0.00,
https://thumbs.ebaystatic.com/pict/2038471554016464_1.jpg,,,"Mar 18, 2022",$19.99,$0.00,
https://thumbs.ebaystatic.com/pict/1340524952276464_1.jpg,,,"Mar 18, 2022",$11.50,$0.00,
https://thumbs.ebaystatic.com/pict/1251996522156464_1.jpg,,,"Mar 18, 2022",$24.50,$4.80,
https://thumbs.ebaystatic.com/pict/2248843739696464_1.jpg,,,"Mar 18, 2022",$25.00,$4.75,
https://thumbs.ebaystatic.com/pict/2554152119336464_1.jpg,,,"Mar 18, 2022",$14.49,$3.75,
https://thumbs.ebaystatic.com/pict/2248288555626464_1.jpg,,,"Mar 18, 2022",$17.00,$4.99,
https://thumbs.ebaystatic.com/pict/1444516804286464_1.jpg,,,"Mar 18, 2022",$24.99,$4.00,
https://thumbs.ebaystatic.com/pict/1548940074446464_1.jpg,,,"Mar 18, 2022",$16.49,$4.50,
https://thumbs.ebaystatic.com/pict/4035481742456464_1.jpg,,,"Mar 18, 2022",$20.00,$3.00,
https://thumbs.ebaystatic.com/pict/2038494162986464_1.jpg,,,"Mar 18, 2022",$28.00,$5.25,
https://thumbs.ebaystatic.com/pict/3847840881456464_1.jpg,,,"Mar 18, 2022",$20.00,$4.75,
https://thumbs.ebaystatic.com/pict/3539437378316464_1.jpg,,,"Mar 18, 2022",$33.99,$4.99,
https://thumbs.ebaystatic.com/pict/3637389836076464_1.jpg,,,"Mar 18, 2022",$35.00,$3.00,
https://thumbs.ebaystatic.com/pict/1444563062466464_1.jpg,,,"Mar 17, 2022",$22.50,$5.00,
https://thumbs.ebaystatic.com/pict/1444563010796464_1.jpg,,,"Mar 17, 2022",$31.00,$5.00,
https://thumbs.ebaystatic.com/pict/2847029177426464_1.jpg,,,"Mar 17, 2022",$229.99,$5.40,
https://thumbs.ebaystatic.com/pict/3939761644506464_1.jpg,,,"Mar 17, 2022",$10.76,$5.50,
https://thumbs.ebaystatic.com/pict/4035293913706464_1.jpg,,,"Mar 17, 2022",$25.00,$9.45,
https://thumbs.ebaystatic.com/pict/3739579898286464_1.jpg,,,"Mar 17, 2022",$50.00,$5.75,
https://thumbs.ebaystatic.com/pict/1251126618336464_1.jpg,,,"Mar 17, 2022",$41.50,$7.75,
https://thumbs.ebaystatic.com/pict/2554180712386464_1.jpg,,,"Mar 17, 2022",$14.24,$0.00,
https://thumbs.ebaystatic.com/pict/2752087306876464_1.jpg,,,"Mar 17, 2022",$60.00,$5.00,
https://thumbs.ebaystatic.com/pict/2038651867636464_1.jpg,,,"Mar 17, 2022",$34.99,$5.00,
https://thumbs.ebaystatic.com/pict/2655789906816464_1.jpg,,,"Mar 17, 2022",$13.77,$2.49,
https://thumbs.ebaystatic.com/pict/2655688650506464_1.jpg,,,"Mar 17, 2022",$19.92,$0.00,
https://thumbs.ebaystatic.com/pict/2752046600816464_1.jpg,,,"Mar 17, 2022",$35.00,$5.50,
https://thumbs.ebaystatic.com/pict/2038482267806464_1.jpg,,,"Mar 17, 2022",$22.99,$5.25,
https://thumbs.ebaystatic.com/pict/1853341264536464_1.jpg,,,"Mar 17, 2022",$26.00,$4.70,
https://thumbs.ebaystatic.com/pict/2038453187966464_1.jpg,,,"Mar 17, 2022",$17.99,$0.00,
https://thumbs.ebaystatic.com/pict/2655687977666464_1.jpg,,,"Mar 17, 2022",$34.99,$0.00,
https://thumbs.ebaystatic.com/pict/1340518762646464_1.jpg,,,"Mar 17, 2022",$17.01,$0.00,
https://thumbs.ebaystatic.com/pict/2038731386476464_1.jpg,,,"Mar 17, 2022",$44.99,$0.00,
https://thumbs.ebaystatic.com/pict/3739741820766464_1.jpg,,,"Mar 17, 2022",$13.50,$0.00,
https://thumbs.ebaystatic.com/pict/1853339516316464_1.jpg,,,"Mar 17, 2022",$57.00,$8.50,
https://thumbs.ebaystatic.com/pict/1340518672156464_1.jpg,,,"Mar 17, 2022",$20.50,$0.00,
https://thumbs.ebaystatic.com/pict/3539406133576464_1.jpg,,,"Mar 17, 2022",$12.00,$6.00,
https://thumbs.ebaystatic.com/pict/3043975085266464_1.jpg,,,"Mar 17, 2022",$63.00,$5.00,
https://thumbs.ebaystatic.com/pict/2038722764936464_1.jpg,,,"Mar 17, 2022",$32.99,$0.00,
https://thumbs.ebaystatic.com/pict/1444555882686464_1.jpg,,,"Mar 17, 2022",$77.00,$5.40,
https://thumbs.ebaystatic.com/pict/1251967819516464_1.jpg,,,"Mar 17, 2022",$29.99,$4.80,
https://thumbs.ebaystatic.com/pict/1444555663016464_1.jpg,,,"Mar 17, 2022",$84.00,$6.00,
https://thumbs.ebaystatic.com/pict/1444555353476464_1.jpg,,,"Mar 17, 2022",$60.00,$5.40,
https://thumbs.ebaystatic.com/pict/2248789167866464_1.jpg,,,"Mar 17, 2022",$10.50,$4.00,
https://thumbs.ebaystatic.com/pict/1340492791306464_1.jpg,,,"Mar 17, 2022",$12.50,$5.65,
https://thumbs.ebaystatic.com/pict/2554343888066464_1.jpg,,,"Mar 16, 2022",$21.00,$2.00,
https://thumbs.ebaystatic.com/pict/1152985340686464_1.jpg,,,"Mar 16, 2022",$200.00,$0.00,
https://thumbs.ebaystatic.com/pict/2846218490996464_1.jpg,,,"Mar 16, 2022",$12.00,$7.00,
https://thumbs.ebaystatic.com/pict/1340512474836464_1.jpg,,,"Mar 16, 2022",$41.00,$7.10,
https://thumbs.ebaystatic.com/pict/2344621731476464_1.jpg,,,"Mar 16, 2022",$28.45,$0.00,
https://thumbs.ebaystatic.com/pict/1751935612246464_1.jpg,,,"Mar 16, 2022",$23.50,$0.00,
https://thumbs.ebaystatic.com/pict/3250893561496464_1.jpg,,,"Mar 16, 2022",$13.98,$7.30,
https://thumbs.ebaystatic.com/pict/2842756490166464_1.jpg,,,"Mar 16, 2022",$11.39,$0.00,
https://thumbs.ebaystatic.com/pict/2846964777176464_1.jpg,,,"Mar 16, 2022",$6.00,$8.00,
https://thumbs.ebaystatic.com/pict/1252008599896464_1.jpg,,,"Mar 16, 2022",$29.99,$5.30,
https://thumbs.ebaystatic.com/pict/2752016334406464_1.jpg,,,"Mar 16, 2022",$125.00,$5.50,
https://thumbs.ebaystatic.com/pict/2846964391626464_1.jpg,,,"Mar 16, 2022",$10.50,$8.00,
https://thumbs.ebaystatic.com/pict/2846889827926464_1.jpg,,,"Mar 16, 2022",$40.00,$0.00,
https://thumbs.ebaystatic.com/pict/2846671665046464_1.jpg,,,"Mar 16, 2022",$145.00,$10.15,
https://thumbs.ebaystatic.com/pict/2655390027716464_1.jpg,,,"Mar 16, 2022",$32.00,$5.00,
https://thumbs.ebaystatic.com/pict/2846963962436464_1.jpg,,,"Mar 16, 2022",$31.00,$8.00,
https://thumbs.ebaystatic.com/pict/2344637707246464_1.jpg,,,"Mar 16, 2022",$24.95,$0.00,
https://thumbs.ebaystatic.com/pict/1340505195356464_1.jpg,,,"Mar 16, 2022",$22.50,$0.00,
https://thumbs.ebaystatic.com/pict/1340505299246464_1.jpg,,,"Mar 16, 2022",$10.50,$0.00,
https://thumbs.ebaystatic.com/pict/3739716448286464_1.jpg,,,"Mar 16, 2022",$55.00,$0.00,
https://thumbs.ebaystatic.com/pict/2248528601496464_1.jpg,,,"Mar 16, 2022",$53.00,$0.00,
https://thumbs.ebaystatic.com/pict/2554263832606464_1.jpg,,,"Mar 16, 2022",$61.00,$0.00,
https://thumbs.ebaystatic.com/pict/2554263575886464_1.jpg,,,"Mar 16, 2022",$50.99,$9.99,
https://thumbs.ebaystatic.com/pict/1444568879036464_1.jpg,,,"Mar 16, 2022",$18.80,$0.00,
https://thumbs.ebaystatic.com/pict/2947498393976464_1.jpg,,,"Mar 16, 2022",$10.00,$6.00,
https://thumbs.ebaystatic.com/pict/1444534039696464_1.jpg,,,"Mar 16, 2022",$56.00,$5.20,
https://thumbs.ebaystatic.com/pict/1853340685806464_1.jpg,,,"Mar 16, 2022",$16.50,$5.20,
https://thumbs.ebaystatic.com/pict/1853384645136464_1.jpg,,,"Mar 16, 2022",$18.00,$5.15,
https://thumbs.ebaystatic.com/pict/1251997833616464_1.jpg,,,"Mar 16, 2022",$10.99,$5.30,
https://thumbs.ebaystatic.com/pict/2038453213166464_1.jpg,,,"Mar 15, 2022",$20.99,$0.00,
https://thumbs.ebaystatic.com/pict/1340426886816464_1.jpg,,,"Mar 15, 2022",$17.95,$0.00,
https://thumbs.ebaystatic.com/pict/2552819311266464_1.jpg,,,"Mar 15, 2022",$27.99,$3.87,
https://thumbs.ebaystatic.com/pict/2038649623166464_1.jpg,,,"Mar 15, 2022",$40.00,$5.00,
https://thumbs.ebaystatic.com/pict/1251990991136464_1.jpg,,,"Mar 15, 2022",$29.99,$5.20,
https://thumbs.ebaystatic.com/pict/1850822884506464_1.jpg,,,"Mar 15, 2022",$15.99,$2.99,
https://thumbs.ebaystatic.com/pict/2554199596946464_1.jpg,,,"Mar 15, 2022",$35.00,$3.00,
https://thumbs.ebaystatic.com/pict/1548845694206464_1.jpg,,,"Mar 15, 2022",$10.50,$4.00,
https://thumbs.ebaystatic.com/pict/2655484884836464_1.jpg,,,"Mar 15, 2022",$25.00,$0.00,
https://thumbs.ebaystatic.com/pict/1751920283196464_1.jpg,,,"Mar 15, 2022",$106.50,$8.20,
https://thumbs.ebaystatic.com/pict/1444524687136464_1.jpg,,,"Mar 15, 2022",$25.00,$5.40,
https://thumbs.ebaystatic.com/pict/3250991160896464_1.jpg,,,"Mar 15, 2022",$30.00,$6.00,
https://thumbs.ebaystatic.com/pict/1151582850016464_1.jpg,https://www.ebay.com/itm/115158285001?nordt=true&orig_cvip=true&rt=nc,Kershaw 1600 Ken Onion Speedsafe Chive Safety Lock Knife USA -- Great Condition,"Mar 15, 2022",$29.99,$5.99,115158285001
https://thumbs.ebaystatic.com/pict/1852641579976464_1.jpg,,,"Mar 15, 2022",$80.00,$5.30,
https://thumbs.ebaystatic.com/pict/1949174070976464_1.jpg,,,"Mar 15, 2022",$20.00,$0.00,
https://thumbs.ebaystatic.com/pict/2655596088726464_1.jpg,,,"Mar 15, 2022",$18.00,$0.00,
https://thumbs.ebaystatic.com/pict/1251885258536464_1.jpg,,,"Mar 15, 2022",$25.00,$5.95,
https://thumbs.ebaystatic.com/pict/1340497399946464_1.jpg,,,"Mar 15, 2022",$28.00,$0.00,
https://thumbs.ebaystatic.com/pict/3249744646046464_1.jpg,,,"Mar 15, 2022",$39.99,$3.99,
https://thumbs.ebaystatic.com/pict/1853338784126464_1.jpg,,,"Mar 15, 2022",$64.00,$5.25,
https://thumbs.ebaystatic.com/pict/1653507478786464_1.jpg,,,"Mar 15, 2022",$101.15,$0.00,
https://thumbs.ebaystatic.com/pict/3939694280866464_1.jpg,,,"Mar 15, 2022",$10.00,$16.00,
https://thumbs.ebaystatic.com/pict/1853284315846464_1.jpg,,,"Mar 15, 2022",$41.80,$25.00,
https://thumbs.ebaystatic.com/pict/3249963760336464_1.jpg,,,"Mar 14, 2022",$99.99,$4.99,
https://thumbs.ebaystatic.com/pict/3847703949736464_1.jpg,,,"Mar 14, 2022",$35.00,$10.00,
https://thumbs.ebaystatic.com/pict/3043906484556464_1.jpg,,,"Mar 14, 2022",$52.51,$5.00,
https://thumbs.ebaystatic.com/pict/1853381983266464_1.jpg,,,"Mar 14, 2022",$29.99,$4.87,
https://thumbs.ebaystatic.com/pict/1340541036156464_1.jpg,,,"Mar 14, 2022",$54.95,$0.00,
https://thumbs.ebaystatic.com/pict/1653629139996464_1.jpg,,,"Mar 14, 2022",$20.50,$5.25,
https://thumbs.ebaystatic.com/pict/1340484536136464_1.jpg,,,"Mar 14, 2022",$26.00,$0.00,
https://thumbs.ebaystatic.com/pict/1252005167466464_1.jpg,,,"Mar 14, 2022",$14.99,$5.30,
https://thumbs.ebaystatic.com/pict/1340485130806464_1.jpg,,,"Mar 14, 2022",$60.00,$5.25,
https://thumbs.ebaystatic.com/pict/1653728320486464_1.jpg,,,"Mar 14, 2022",$130.00,$4.65,
https://thumbs.ebaystatic.com/pict/2846891781696464_1.jpg,,,"Mar 14, 2022",$29.99,$5.00,
https://thumbs.ebaystatic.com/pict/2554019235486464_1.jpg,,,"Mar 14, 2022",$36.05,$4.95,
https://thumbs.ebaystatic.com/pict/3538637347746464_1.jpg,,,"Mar 14, 2022",$10.00,$5.50,
https://thumbs.ebaystatic.com/pict/2655825735246464_1.jpg,,,"Mar 14, 2022",$19.99,$4.60,
https://thumbs.ebaystatic.com/pict/1340470327326464_1.jpg,,,"Mar 14, 2022",$49.88,$7.75,
https://thumbs.ebaystatic.com/pict/1853207305256464_1.jpg,,,"Mar 14, 2022",$14.00,$4.86,
https://thumbs.ebaystatic.com/pict/2655645660156464_1.jpg,,,"Mar 14, 2022",$33.99,$0.00,
https://thumbs.ebaystatic.com/pict/3739654773646464_1.jpg,,,"Mar 14, 2022",$20.00,$5.20,
https://thumbs.ebaystatic.com/pict/1251828116246464_1.jpg,,,"Mar 14, 2022",$20.00,$3.95,
https://thumbs.ebaystatic.com/pict/1252008869006464_1.jpg,,,"Mar 14, 2022",$9.99,$5.20,
https://thumbs.ebaystatic.com/pict/1252008897566464_1.jpg,,,"Mar 14, 2022",$9.99,$5.20,
https://thumbs.ebaystatic.com/pict/1252008643596464_1.jpg,,,"Mar 14, 2022",$29.99,$5.20,
https://thumbs.ebaystatic.com/pict/3739731663496464_1.jpg,,,"Mar 14, 2022",$38.50,$5.50,
https://thumbs.ebaystatic.com/pict/1653148482456464_1.jpg,,,"Mar 14, 2022",$20.99,$9.85,
https://thumbs.ebaystatic.com/pict/1340484496696464_1.jpg,,,"Mar 14, 2022",$42.77,$0.00,
https://thumbs.ebaystatic.com/pict/2038689685336464_1.jpg,,,"Mar 14, 2022",$19.99,$7.00,
https://thumbs.ebaystatic.com/pict/1251870541566464_1.jpg,,,"Mar 14, 2022",$12.00,$5.50,
https://thumbs.ebaystatic.com/pict/2554345713906464_1.jpg,,,"Mar 14, 2022",$119.00,$5.50,
https://thumbs.ebaystatic.com/pict/3539597642696464_1.jpg,,,"Mar 14, 2022",$25.00,$4.00,
https://thumbs.ebaystatic.com/pict/2846910563626464_1.jpg,,,"Mar 14, 2022",$51.00,$6.00,
https://thumbs.ebaystatic.com/pict/2655865369846464_1.jpg,,,"Mar 14, 2022",$11.50,$5.00,
https://thumbs.ebaystatic.com/pict/1444501941456464_1.jpg,,,"Mar 14, 2022",$126.50,$4.70,
https://thumbs.ebaystatic.com/pict/1444501910076464_1.jpg,,,"Mar 14, 2022",$63.00,$4.80,
https://thumbs.ebaystatic.com/pict/1249822297306464_1.jpg,,,"Mar 14, 2022",$14.99,$4.60,
https://thumbs.ebaystatic.com/pict/1152450288576464_1.jpg,,,"Mar 14, 2022",$35.00,$4.95,
https://thumbs.ebaystatic.com/pict/2038482260256464_1.jpg,,,"Mar 14, 2022",$34.99,$5.25,
https://thumbs.ebaystatic.com/pict/3739638571826464_1.jpg,,,"Mar 14, 2022",$24.65,$4.75,
https://thumbs.ebaystatic.com/pict/3637597279346464_1.jpg,,,"Mar 14, 2022",$24.00,$9.75,
https://thumbs.ebaystatic.com/pict/2248814017436464_1.jpg,,,"Mar 14, 2022",$20.00,$3.50,
