index,brand,endedDate,image,itemNumber,price,priceWithCurrency,url,benchmade,profit,ROI,buck,case,crkt,kershaw,spyderco,victorinox
4001,victorinox,"Jul 20, 2022",https://i.ebayimg.com/images/g/sjIAAOSwnd5i1udm/s-l500.jpg,325277406478,99.99,US $99.99,https://www.ebay.com/itm/325277406478,0.0,72.99,270.3333333333333,0.0,0.0,0.0,0.0,0.0,20.0
4002,victorinox,"Aug 05, 2022",https://i.ebayimg.com/images/g/HHsAAOSwVORi4XPB/s-l500.jpg,334515045600,54.85,US $54.85,https://www.ebay.com/itm/334515045600,0.0,27.85,103.14814814814814,0.0,0.0,0.0,0.0,0.0,20.0
4004,victorinox,"Aug 20, 2022",https://i.ebayimg.com/images/g/EKYAAOSwIyditlfi/s-l500.jpg,394132485626,15.29,US $15.29,https://www.ebay.com/itm/394132485626,0.0,-11.71,-43.370370370370374,0.0,0.0,0.0,0.0,0.0,20.0
4005,victorinox,"Jun 12, 2022",https://i.ebayimg.com/images/g/3L4AAOSwIYFin8mp/s-l500.jpg,144592194984,33.0,US $33.00,https://www.ebay.com/itm/144592194984,0.0,6.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,20.0
4006,victorinox,"Jun 03, 2022",https://i.ebayimg.com/images/g/QDwAAOSw8jFhh-zx/s-l500.jpg,144280708170,25.0,US $25.00,https://www.ebay.com/itm/144280708170,0.0,-2.0,-7.4074074074074066,0.0,0.0,0.0,0.0,0.0,20.0
4007,victorinox,"Jun 08, 2022",https://i.ebayimg.com/images/g/57oAAOSwZKVin90o/s-l500.jpg,144592252522,38.0,US $38.00,https://www.ebay.com/itm/144592252522,0.0,11.0,40.74074074074074,0.0,0.0,0.0,0.0,0.0,20.0
4009,victorinox,"Jun 20, 2022",https://i.ebayimg.com/images/g/O-UAAOSwATxh5jth/s-l500.jpg,284613770598,13.0,US $13.00,https://www.ebay.com/itm/284613770598,0.0,-14.0,-51.85185185185185,0.0,0.0,0.0,0.0,0.0,20.0
4010,victorinox,0,https://i.ebayimg.com/images/g/SWUAAOSwSLlgFwIy/s-l500.jpg,294019618817,15.0,US $15.00,https://www.ebay.com/itm/294019618817,0.0,-12.0,-44.44444444444444,0.0,0.0,0.0,0.0,0.0,20.0
4011,victorinox,0,https://i.ebayimg.com/images/g/t5kAAOSw3Spc0Hau/s-l500.jpg,303154327136,5.0,US $5.00,https://www.ebay.com/itm/303154327136,0.0,-22.0,-81.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4012,victorinox,"May 27, 2022",https://i.ebayimg.com/images/g/otkAAOSwOGZifvyr/s-l500.png,354058768671,29.99,US $29.99,https://www.ebay.com/itm/354058768671,0.0,2.9899999999999984,11.074074074074067,0.0,0.0,0.0,0.0,0.0,20.0
4014,victorinox,"Jun 27, 2022",https://i.ebayimg.com/images/g/VxQAAOSwf5RiuadU/s-l500.jpg,155054021476,10.0,US $10.00,https://www.ebay.com/itm/155054021476,0.0,-17.0,-62.96296296296296,0.0,0.0,0.0,0.0,0.0,20.0
4015,victorinox,"Jun 17, 2022",https://i.ebayimg.com/images/g/Z0YAAOSwIj5ipUuI/s-l500.jpg,203990725913,14.99,US $14.99,https://www.ebay.com/itm/203990725913,0.0,-12.01,-44.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4016,victorinox,"Jul 07, 2022",https://i.ebayimg.com/images/g/KdIAAOSwzgBhpUjS/s-l500.jpg,194909502429,32.99,US $32.99,https://www.ebay.com/itm/194909502429,0.0,5.990000000000002,22.185185185185194,0.0,0.0,0.0,0.0,0.0,20.0
4017,victorinox,"Jul 07, 2022",https://i.ebayimg.com/images/g/UMYAAOSwAnlgnC6D/s-l500.jpg,144037342278,14.0,US $14.00,https://www.ebay.com/itm/144037342278,0.0,-13.0,-48.148148148148145,0.0,0.0,0.0,0.0,0.0,20.0
4018,victorinox,0,https://i.ebayimg.com/images/g/~XQAAOSwuWha31To/s-l500.jpg,332630941219,7.43,US $7.43,https://www.ebay.com/itm/332630941219,0.0,-19.57,-72.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4019,victorinox,"Jun 19, 2022",https://i.ebayimg.com/images/g/y5wAAOSwUkhijD9~/s-l500.jpg,304500094526,19.99,US $19.99,https://www.ebay.com/itm/304500094526,0.0,-7.010000000000002,-25.962962962962973,0.0,0.0,0.0,0.0,0.0,20.0
4020,victorinox,"Jul 20, 2022",https://i.ebayimg.com/images/g/rRcAAOSwi7piT0DA/s-l500.jpg,363796788146,8.99,US $8.99,https://www.ebay.com/itm/363796788146,0.0,-18.009999999999998,-66.7037037037037,0.0,0.0,0.0,0.0,0.0,20.0
4021,victorinox,"Jul 15, 2022",https://i.ebayimg.com/images/g/HWMAAOSwexViAC7f/s-l500.jpg,384719637549,12.0,US $12.00,https://www.ebay.com/itm/384719637549,0.0,-15.0,-55.55555555555556,0.0,0.0,0.0,0.0,0.0,20.0
4022,victorinox,"Jul 26, 2022",https://i.ebayimg.com/images/g/qvAAAOSwimRi4DXy/s-l500.jpg,175364211477,20.0,US $20.00,https://www.ebay.com/itm/175364211477,0.0,-7.0,-25.925925925925924,0.0,0.0,0.0,0.0,0.0,20.0
4023,victorinox,"Jul 17, 2022",https://i.ebayimg.com/images/g/ny4AAOSw2qdiyzwa/s-l500.jpg,265774667186,24.97,US $24.97,https://www.ebay.com/itm/265774667186,0.0,-2.030000000000001,-7.518518518518523,0.0,0.0,0.0,0.0,0.0,20.0
4024,victorinox,"Aug 16, 2022",https://i.ebayimg.com/images/g/FikAAOSwrpFi~Be4/s-l500.jpg,225121662251,12.99,US $12.99,https://www.ebay.com/itm/225121662251,0.0,-14.01,-51.888888888888886,0.0,0.0,0.0,0.0,0.0,20.0
4025,victorinox,0,https://i.ebayimg.com/images/g/EToAAOSwALVfcxNV/s-l500.jpg,202591605426,8.95,US $8.95/ea,https://www.ebay.com/itm/202591605426,0.0,-18.05,-66.85185185185185,0.0,0.0,0.0,0.0,0.0,20.0
4026,victorinox,"Jun 15, 2022",https://i.ebayimg.com/images/g/k7YAAOSwhfJiqNcz/s-l500.jpg,144602970762,12.65,US $12.65,https://www.ebay.com/itm/144602970762,0.0,-14.35,-53.148148148148145,0.0,0.0,0.0,0.0,0.0,20.0
4027,victorinox,"Jul 19, 2022",https://i.ebayimg.com/images/g/vY4AAOSw2g5iz1ut/s-l500.jpg,394162317179,35.0,US $35.00,https://www.ebay.com/itm/394162317179,0.0,8.0,29.629629629629626,0.0,0.0,0.0,0.0,0.0,20.0
4028,victorinox,"Jun 15, 2022",https://i.ebayimg.com/images/g/QvYAAOSw8jFhh-4v/s-l500.jpg,144280713603,25.0,US $25.00,https://www.ebay.com/itm/144280713603,0.0,-2.0,-7.4074074074074066,0.0,0.0,0.0,0.0,0.0,20.0
4029,victorinox,"Jun 19, 2022",https://i.ebayimg.com/images/g/PVUAAOSw~1Jiia1R/s-l500.jpg,203962220827,16.99,US $16.99,https://www.ebay.com/itm/203962220827,0.0,-10.010000000000002,-37.07407407407408,0.0,0.0,0.0,0.0,0.0,20.0
4030,victorinox,"Jun 22, 2022",https://i.ebayimg.com/images/g/JyYAAOSwxF9iq9o2/s-l500.jpg,265740422633,23.72,US $23.72,https://www.ebay.com/itm/265740422633,0.0,-3.280000000000001,-12.148148148148152,0.0,0.0,0.0,0.0,0.0,20.0
4032,victorinox,"Jun 18, 2022",https://i.ebayimg.com/images/g/w~4AAOSwa0Fiq8ug/s-l500.jpg,255586092337,23.72,US $23.72,https://www.ebay.com/itm/255586092337,0.0,-3.280000000000001,-12.148148148148152,0.0,0.0,0.0,0.0,0.0,20.0
4033,victorinox,"Aug 15, 2022",https://i.ebayimg.com/images/g/f0gAAOSweeBhkUGc/s-l500.jpg,144290677474,16.0,US $16.00,https://www.ebay.com/itm/144290677474,0.0,-11.0,-40.74074074074074,0.0,0.0,0.0,0.0,0.0,20.0
4034,victorinox,"Aug 19, 2022",https://i.ebayimg.com/images/g/rHUAAOSwDHRiva26/s-l500.jpg,204017860509,27.88,US $27.88,https://www.ebay.com/itm/204017860509,0.0,0.879999999999999,3.2592592592592555,0.0,0.0,0.0,0.0,0.0,20.0
4035,victorinox,0,https://i.ebayimg.com/images/g/ufoAAOSw1M9byNAp/s-l500.jpg,232971181628,15.71,US $15.71,https://www.ebay.com/itm/232971181628,0.0,-11.29,-41.81481481481481,0.0,0.0,0.0,0.0,0.0,20.0
4036,victorinox,"May 31, 2022",https://i.ebayimg.com/images/g/CFIAAOSwxR1ijr8E/s-l500.jpg,255553119394,12.32,US $12.32,https://www.ebay.com/itm/255553119394,0.0,-14.68,-54.37037037037037,0.0,0.0,0.0,0.0,0.0,20.0
4037,victorinox,"Jul 21, 2022",https://i.ebayimg.com/images/g/w4oAAOSwY0RiqftS/s-l500.jpg,175319883920,3.5,US $3.50,https://www.ebay.com/itm/175319883920,0.0,-23.5,-87.03703703703704,0.0,0.0,0.0,0.0,0.0,20.0
4038,victorinox,"Jun 11, 2022",https://i.ebayimg.com/images/g/cGMAAOSwx49iTksn/s-l500.jpg,363833679406,7.5,US $7.50,https://www.ebay.com/itm/363833679406,0.0,-19.5,-72.22222222222221,0.0,0.0,0.0,0.0,0.0,20.0
4039,victorinox,"Jun 12, 2022",https://i.ebayimg.com/images/g/aMIAAOSwTnVinAOR/s-l500.jpg,225017530205,79.99,US $79.99,https://www.ebay.com/itm/225017530205,0.0,52.989999999999995,196.25925925925924,0.0,0.0,0.0,0.0,0.0,20.0
4040,victorinox,0,https://i.ebayimg.com/images/g/TawAAOSwXI5a4JuG/s-l500.jpg,232746418978,7.43,US $7.43,https://www.ebay.com/itm/232746418978,0.0,-19.57,-72.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4041,victorinox,"Jun 16, 2022",https://i.ebayimg.com/images/g/Ll4AAOSwB5Vio7WJ/s-l500.jpg,255576748639,13.27,US $13.27,https://www.ebay.com/itm/255576748639,0.0,-13.73,-50.85185185185185,0.0,0.0,0.0,0.0,0.0,20.0
4042,victorinox,"Jul 04, 2022",https://i.ebayimg.com/images/g/0QEAAOSwZdFismDy/s-l500.jpg,155047144976,14.95,US $14.95,https://www.ebay.com/itm/155047144976,0.0,-12.05,-44.62962962962963,0.0,0.0,0.0,0.0,0.0,20.0
4043,victorinox,"May 29, 2022",https://i.ebayimg.com/images/g/pe4AAOSwN8FifxPX/s-l500.jpg,203949550211,16.99,US $16.99,https://www.ebay.com/itm/203949550211,0.0,-10.010000000000002,-37.07407407407408,0.0,0.0,0.0,0.0,0.0,20.0
4044,victorinox,0,https://i.ebayimg.com/images/g/qnsAAOSwRyZhgWeD/s-l500.jpg,304225363708,5.0,US $5.00,https://www.ebay.com/itm/304225363708,0.0,-22.0,-81.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4045,victorinox,0,https://i.ebayimg.com/images/g/QCMAAOSwz1NgnByT/s-l500.jpg,234624009388,12.07,US $12.07,https://www.ebay.com/itm/234624009388,0.0,-14.93,-55.2962962962963,0.0,0.0,0.0,0.0,0.0,20.0
4046,victorinox,"Jul 12, 2022",https://i.ebayimg.com/images/g/G7IAAOSwSw1iwy1e/s-l500.jpg,304553046276,35.0,US $35.00,https://www.ebay.com/itm/304553046276,0.0,8.0,29.629629629629626,0.0,0.0,0.0,0.0,0.0,20.0
4047,victorinox,"Jun 20, 2022",https://i.ebayimg.com/images/g/jecAAOSwnFxinoNS/s-l500.jpg,275341044726,50.0,US $50.00,https://www.ebay.com/itm/275341044726,0.0,23.0,85.18518518518519,0.0,0.0,0.0,0.0,0.0,20.0
4048,victorinox,"Jul 02, 2022",https://i.ebayimg.com/images/g/O4gAAOSwIchilroH/s-l500.jpg,195180722939,69.99,US $69.99,https://www.ebay.com/itm/195180722939,0.0,42.989999999999995,159.2222222222222,0.0,0.0,0.0,0.0,0.0,20.0
4049,victorinox,"Aug 24, 2022",https://i.ebayimg.com/images/g/f08AAOSwUIli1Lin/s-l500.jpg,255634838739,59.99,US $59.99,https://www.ebay.com/itm/255634838739,0.0,32.99,122.18518518518519,0.0,0.0,0.0,0.0,0.0,20.0
4050,victorinox,"Aug 24, 2022",https://i.ebayimg.com/images/g/josAAOSwOyNfiQ3k/s-l500.jpg,203141770773,5.0,US $5.00,https://www.ebay.com/itm/203141770773,0.0,-22.0,-81.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4051,victorinox,"Aug 20, 2022",https://i.ebayimg.com/images/g/jfcAAOSwx5ZizgA8/s-l500.jpg,165574864148,24.99,US $24.99,https://www.ebay.com/itm/165574864148,0.0,-2.0100000000000016,-7.444444444444451,0.0,0.0,0.0,0.0,0.0,20.0
4052,victorinox,"Aug 21, 2022",https://i.ebayimg.com/images/g/JyEAAOSwCTNiyH0D/s-l500.jpg,314066244299,14.95,US $14.95,https://www.ebay.com/itm/314066244299,0.0,-12.05,-44.62962962962963,0.0,0.0,0.0,0.0,0.0,20.0
4053,victorinox,"Aug 12, 2022",https://i.ebayimg.com/images/g/AUAAAOSw5eVi8~Sy/s-l500.jpg,255670764729,52.0,US $52.00,https://www.ebay.com/itm/255670764729,0.0,25.0,92.5925925925926,0.0,0.0,0.0,0.0,0.0,20.0
4054,victorinox,"May 31, 2022",https://i.ebayimg.com/images/g/3QsAAOSwPthilPe2/s-l500.jpg,334458622990,71.98,US $71.98,https://www.ebay.com/itm/334458622990,0.0,44.980000000000004,166.5925925925926,0.0,0.0,0.0,0.0,0.0,20.0
4057,victorinox,"May 29, 2022",https://i.ebayimg.com/images/g/8JQAAOSwDG1iL2es/s-l500.jpg,185339252770,119.0,US $119.00,https://www.ebay.com/itm/185339252770,0.0,92.0,340.74074074074076,0.0,0.0,0.0,0.0,0.0,20.0
4058,victorinox,"May 31, 2022",https://i.ebayimg.com/images/g/yGcAAOSwMRtidIlT/s-l500.jpg,265679095667,56.97,US $56.97,https://www.ebay.com/itm/265679095667,0.0,29.97,110.99999999999999,0.0,0.0,0.0,0.0,0.0,20.0
4059,victorinox,"Jun 08, 2022",https://i.ebayimg.com/images/g/NaAAAOSwTnpin~wH/s-l500.png,134142294337,8.99,US $8.99,https://www.ebay.com/itm/134142294337,0.0,-18.009999999999998,-66.7037037037037,0.0,0.0,0.0,0.0,0.0,20.0
4060,victorinox,"Jul 12, 2022",https://i.ebayimg.com/images/g/DrkAAOSwyppeuXZJ/s-l500.jpg,233584889083,14.98,US $14.98,https://www.ebay.com/itm/233584889083,0.0,-12.02,-44.51851851851852,0.0,0.0,0.0,0.0,0.0,20.0
4061,victorinox,"Jul 05, 2022",https://i.ebayimg.com/images/g/UwUAAOSwNxFimr1Q/s-l500.jpg,115410542558,150.0,US $150.00,https://www.ebay.com/itm/115410542558,0.0,123.0,455.55555555555554,0.0,0.0,0.0,0.0,0.0,20.0
4062,victorinox,0,https://i.ebayimg.com/images/g/HwAAAOSwraBgIqIA/s-l500.jpg,143943408183,20.95,US $20.95,https://www.ebay.com/itm/143943408183,0.0,-6.050000000000001,-22.40740740740741,0.0,0.0,0.0,0.0,0.0,20.0
4064,victorinox,"May 28, 2022",https://i.ebayimg.com/images/g/PXEAAOSwGoRiFwRk/s-l500.jpg,284832226645,9.07,US $9.07,https://www.ebay.com/itm/284832226645,0.0,-17.93,-66.4074074074074,0.0,0.0,0.0,0.0,0.0,20.0
4065,victorinox,"Aug 19, 2022",https://i.ebayimg.com/images/g/shkAAOSwmiJiyyp1/s-l500.jpg,204033507018,109.77,US $109.77,https://www.ebay.com/itm/204033507018,0.0,82.77,306.55555555555554,0.0,0.0,0.0,0.0,0.0,20.0
4066,victorinox,"Jun 22, 2022",https://i.ebayimg.com/images/g/mJ8AAOSwIetis8aE/s-l500.jpg,265749043638,35.0,US $35.00,https://www.ebay.com/itm/265749043638,0.0,8.0,29.629629629629626,0.0,0.0,0.0,0.0,0.0,20.0
4067,victorinox,0,https://i.ebayimg.com/images/g/nzoAAOSw11JhkspJ/s-l500.jpg,303947045155,39.0,US $39.00,https://www.ebay.com/itm/303947045155,0.0,12.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,20.0
4068,victorinox,"Jun 21, 2022",https://i.ebayimg.com/images/g/PnUAAOSwm0pisdfj/s-l500.jpg,265747000193,15.0,US $15.00,https://www.ebay.com/itm/265747000193,0.0,-12.0,-44.44444444444444,0.0,0.0,0.0,0.0,0.0,20.0
4070,victorinox,"Jul 12, 2022",https://i.ebayimg.com/images/g/C4wAAOSwhORixycn/s-l500.jpg,334496803102,34.98,US $34.98,https://www.ebay.com/itm/334496803102,0.0,7.979999999999997,29.555555555555546,0.0,0.0,0.0,0.0,0.0,20.0
4072,victorinox,"Jun 17, 2022",https://i.ebayimg.com/images/g/~wQAAOSwi~likqmn/s-l500.jpg,363856270599,19.99,US $19.99,https://www.ebay.com/itm/363856270599,0.0,-7.010000000000002,-25.962962962962973,0.0,0.0,0.0,0.0,0.0,20.0
4073,victorinox,"Jun 03, 2022",https://i.ebayimg.com/images/g/ZwwAAOSwh3lii-nB/s-l500.jpg,314008303640,19.99,US $19.99,https://www.ebay.com/itm/314008303640,0.0,-7.010000000000002,-25.962962962962973,0.0,0.0,0.0,0.0,0.0,20.0
4074,victorinox,"Jul 07, 2022",https://i.ebayimg.com/images/g/6wYAAOSwKlliwy3u/s-l500.jpg,325255060555,34.95,US $34.95,https://www.ebay.com/itm/325255060555,0.0,7.950000000000003,29.444444444444457,0.0,0.0,0.0,0.0,0.0,20.0
4075,victorinox,"Jun 10, 2022",https://i.ebayimg.com/images/g/TX4AAOSwepFin2G3/s-l500.jpg,144591327515,22.0,US $22.00,https://www.ebay.com/itm/144591327515,0.0,-5.0,-18.51851851851852,0.0,0.0,0.0,0.0,0.0,20.0
4076,victorinox,"Jul 31, 2022",https://i.ebayimg.com/images/g/aMIAAOSweC9i5VT7/s-l500.jpg,354194943185,49.0,US $49.00,https://www.ebay.com/itm/354194943185,0.0,22.0,81.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4077,victorinox,"Jun 12, 2022",https://i.ebayimg.com/images/g/uIcAAOSwQKBhuVgs/s-l500.jpg,144331660242,14.0,US $14.00,https://www.ebay.com/itm/144331660242,0.0,-13.0,-48.148148148148145,0.0,0.0,0.0,0.0,0.0,20.0
4078,victorinox,"Jun 10, 2022",https://i.ebayimg.com/images/g/JwkAAOSwaUtin2IB/s-l500.jpg,144591331466,22.0,US $22.00,https://www.ebay.com/itm/144591331466,0.0,-5.0,-18.51851851851852,0.0,0.0,0.0,0.0,0.0,20.0
4079,victorinox,"Jun 10, 2022",https://i.ebayimg.com/images/g/rrsAAOSwZ9Rin2In/s-l500.jpg,144591334078,22.0,US $22.00,https://www.ebay.com/itm/144591334078,0.0,-5.0,-18.51851851851852,0.0,0.0,0.0,0.0,0.0,20.0
4080,victorinox,0,https://i.ebayimg.com/images/g/WM4AAOSwF55iLnxO/s-l500.jpg,294862532919,5.0,US $5.00,https://www.ebay.com/itm/294862532919,0.0,-22.0,-81.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4081,victorinox,"Jul 07, 2022",https://i.ebayimg.com/images/g/9SAAAOSwzupiOemD/s-l500.jpg,144472749657,25.0,US $25.00,https://www.ebay.com/itm/144472749657,0.0,-2.0,-7.4074074074074066,0.0,0.0,0.0,0.0,0.0,20.0
4083,victorinox,"Jul 18, 2022",https://i.ebayimg.com/images/g/2t0AAOSwx7ti1LuG/s-l500.jpg,265784657735,18.5,US $18.50,https://www.ebay.com/itm/265784657735,0.0,-8.5,-31.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4084,victorinox,0,https://i.ebayimg.com/images/g/CbQAAOSwe-dfckTC/s-l500.jpg,303708222236,43.0,US $43.00,https://www.ebay.com/itm/303708222236,0.0,16.0,59.25925925925925,0.0,0.0,0.0,0.0,0.0,20.0
4085,victorinox,"Jun 01, 2022",https://i.ebayimg.com/images/g/GlMAAOSwd6tgnC5L/s-l500.jpg,144037341513,14.0,US $14.00,https://www.ebay.com/itm/144037341513,0.0,-13.0,-48.148148148148145,0.0,0.0,0.0,0.0,0.0,20.0
4086,victorinox,"Jun 03, 2022",https://i.ebayimg.com/images/g/G9YAAOSwlWZhwjRB/s-l500.jpg,195051044957,38.99,US $38.99,https://www.ebay.com/itm/195051044957,0.0,11.990000000000002,44.40740740740741,0.0,0.0,0.0,0.0,0.0,20.0
4087,victorinox,"Aug 24, 2022",https://i.ebayimg.com/images/g/cFIAAOSwiT9ht6cb/s-l500.jpg,195245275793,29.99,US $29.99,https://www.ebay.com/itm/195245275793,0.0,2.9899999999999984,11.074074074074067,0.0,0.0,0.0,0.0,0.0,20.0
4088,victorinox,0,https://i.ebayimg.com/images/g/h-UAAOSw7CNhFwAh/s-l500.jpg,265269428863,249.95,US $249.95,https://www.ebay.com/itm/265269428863,0.0,222.95,825.7407407407406,0.0,0.0,0.0,0.0,0.0,20.0
4089,victorinox,"Jul 30, 2022",https://i.ebayimg.com/images/g/D7gAAOSws7hh8eHi/s-l500.jpg,154832204840,12.95,US $12.95,https://www.ebay.com/itm/154832204840,0.0,-14.05,-52.03703703703704,0.0,0.0,0.0,0.0,0.0,20.0
4090,victorinox,"Jun 08, 2022",https://i.ebayimg.com/images/g/DwsAAOSwi61ilQHC/s-l500.jpg,334458656771,24.28,US $24.28,https://www.ebay.com/itm/334458656771,0.0,-2.719999999999999,-10.07407407407407,0.0,0.0,0.0,0.0,0.0,20.0
4091,victorinox,"Jul 30, 2022",https://i.ebayimg.com/images/g/LUsAAOSwmrNiXg7q/s-l500.jpg,295072118716,29.99,US $29.99,https://www.ebay.com/itm/295072118716,0.0,2.9899999999999984,11.074074074074067,0.0,0.0,0.0,0.0,0.0,20.0
4093,victorinox,0,https://i.ebayimg.com/images/g/UWAAAOSw9vdgP-QL/s-l500.jpg,193933171119,49.95,US $49.95,https://www.ebay.com/itm/193933171119,0.0,22.950000000000003,85.00000000000001,0.0,0.0,0.0,0.0,0.0,20.0
4094,victorinox,"Aug 10, 2022",https://i.ebayimg.com/images/g/fkoAAOSwGOtiLQN5/s-l500.jpg,373974359637,15.0,US $15.00,https://www.ebay.com/itm/373974359637,0.0,-12.0,-44.44444444444444,0.0,0.0,0.0,0.0,0.0,20.0
4095,victorinox,"Aug 10, 2022",https://i.ebayimg.com/images/g/fVAAAOSwDbFiOeyK/s-l500.jpg,144472758659,25.0,US $25.00,https://www.ebay.com/itm/144472758659,0.0,-2.0,-7.4074074074074066,0.0,0.0,0.0,0.0,0.0,20.0
4096,victorinox,"Jun 07, 2022",https://i.ebayimg.com/images/g/PAwAAOSw8Udidy1v/s-l500.jpg,265682172293,23.72,US $23.72,https://www.ebay.com/itm/265682172293,0.0,-3.280000000000001,-12.148148148148152,0.0,0.0,0.0,0.0,0.0,20.0
4097,victorinox,"Jun 04, 2022",https://i.ebayimg.com/images/g/tzoAAOSwpDdVX8pQ/s-l500.jpg,333128006969,14.95,US $14.95,https://www.ebay.com/itm/333128006969,0.0,-12.05,-44.62962962962963,0.0,0.0,0.0,0.0,0.0,20.0
4098,victorinox,"May 29, 2022",https://i.ebayimg.com/images/g/tSYAAOSwg4Fih4hf/s-l500.jpg,125324804730,199.99,US $199.99,https://www.ebay.com/itm/125324804730,0.0,172.99,640.7037037037037,0.0,0.0,0.0,0.0,0.0,20.0
4099,victorinox,"Aug 08, 2022",https://i.ebayimg.com/images/g/-QUAAOSwvv1iVDcZ/s-l500.jpg,195027357228,44.99,US $44.99,https://www.ebay.com/itm/195027357228,0.0,17.990000000000002,66.62962962962963,0.0,0.0,0.0,0.0,0.0,20.0
4100,victorinox,"Jul 28, 2022",https://i.ebayimg.com/images/g/NS4AAOSw139g0NAL/s-l500.jpg,144084058531,25.0,US $25.00,https://www.ebay.com/itm/144084058531,0.0,-2.0,-7.4074074074074066,0.0,0.0,0.0,0.0,0.0,20.0
4101,victorinox,"Jun 01, 2022",https://i.ebayimg.com/images/g/GCwAAOSw3KViTkXT/s-l500.jpg,255475529114,18.04,US $18.04,https://www.ebay.com/itm/255475529114,0.0,-8.96,-33.18518518518519,0.0,0.0,0.0,0.0,0.0,20.0
4102,victorinox,"Jun 04, 2022",https://i.ebayimg.com/images/g/JksAAOSwootiYbSk/s-l500.jpg,265655582716,10.0,US $10.00,https://www.ebay.com/itm/265655582716,0.0,-17.0,-62.96296296296296,0.0,0.0,0.0,0.0,0.0,20.0
4103,victorinox,"Jul 16, 2022",https://i.ebayimg.com/images/g/2tEAAOSw4OFiQlNv/s-l500.jpg,304422072073,22.5,C $22.50,https://www.ebay.com/itm/304422072073,0.0,-4.5,-16.666666666666664,0.0,0.0,0.0,0.0,0.0,20.0
4104,victorinox,"May 27, 2022",https://i.ebayimg.com/images/g/stIAAOSwhL5icv3L/s-l500.jpg,363831600468,79.99,US $79.99,https://www.ebay.com/itm/363831600468,0.0,52.989999999999995,196.25925925925924,0.0,0.0,0.0,0.0,0.0,20.0
4105,victorinox,"Jun 23, 2022",https://i.ebayimg.com/images/g/taYAAOSwZb5icFbJ/s-l500.jpg,284796584290,49.99,US $49.99,https://www.ebay.com/itm/284796584290,0.0,22.990000000000002,85.14814814814815,0.0,0.0,0.0,0.0,0.0,20.0
4106,victorinox,"Jul 06, 2022",https://i.ebayimg.com/images/g/rHUAAOSws~xixNCh/s-l500.jpg,255616243066,19.98,US $19.98,https://www.ebay.com/itm/255616243066,0.0,-7.02,-26.0,0.0,0.0,0.0,0.0,0.0,20.0
4107,victorinox,"Aug 17, 2022",https://i.ebayimg.com/images/g/qMQAAOSwSs9i-pqB/s-l500.png,334533274635,12.07,US $12.07,https://www.ebay.com/itm/334533274635,0.0,-14.93,-55.2962962962963,0.0,0.0,0.0,0.0,0.0,20.0
4108,victorinox,"Jun 14, 2022",https://i.ebayimg.com/images/g/pTIAAOSwL69iJT3q/s-l500.jpg,363754921037,25.99,US $25.99,https://www.ebay.com/itm/363754921037,0.0,-1.0100000000000016,-3.7407407407407467,0.0,0.0,0.0,0.0,0.0,20.0
4109,victorinox,"May 27, 2022",https://i.ebayimg.com/images/g/L4oAAOSwkqFigrFX/s-l500.jpg,134120919907,74.99,US $74.99,https://www.ebay.com/itm/134120919907,0.0,47.989999999999995,177.74074074074073,0.0,0.0,0.0,0.0,0.0,20.0
4110,victorinox,0,https://i.ebayimg.com/images/g/e64AAOSw9qlioV~j/s-l500.jpg,134142331259,149.95,US $149.95,https://www.ebay.com/itm/134142331259,0.0,122.94999999999999,455.37037037037027,0.0,0.0,0.0,0.0,0.0,20.0
4111,victorinox,"Aug 13, 2022",https://i.ebayimg.com/images/g/ExYAAOSwACpgxoog/s-l500.jpg,265195369295,16.5,US $16.50,https://www.ebay.com/itm/265195369295,0.0,-10.5,-38.88888888888889,0.0,0.0,0.0,0.0,0.0,20.0
4112,victorinox,"Jun 02, 2022",https://i.ebayimg.com/images/g/9b4AAOSw4sRhwUeZ/s-l500.jpg,115400346663,69.99,US $69.99,https://www.ebay.com/itm/115400346663,0.0,42.989999999999995,159.2222222222222,0.0,0.0,0.0,0.0,0.0,20.0
4113,victorinox,0,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/URgAAOSwuoZhrpSn/$_12.JPG,304255150393,5.0,US $5.00,https://www.ebay.com/itm/304255150393,0.0,-22.0,-81.48148148148148,0.0,0.0,0.0,0.0,0.0,20.0
4114,victorinox,"Jun 17, 2022",https://i.ebayimg.com/images/g/Bk4AAOSwovJiL7Iu/s-l500.jpg,265595568801,45.0,US $45.00,https://www.ebay.com/itm/265595568801,0.0,18.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,20.0
