Image,Field,url,units_sold,Price,Field4,Field5,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/2750639111586464_1.jpg,,,1,$61.00,"Dec 18, 2021",CASE XX USA61749L BONE COPPERLOCK COPPERHEAD KNIFE KNIVES POCKET VINTAGE FOLDING,$61.00,$5.30
https://thumbs.ebaystatic.com/pict/2750639165916464_1.jpg,,,1,$34.18,"Dec 18, 2021",CASE XX USA 3254 SS TRAPPER FOLDING HUNTER SURVIVAL KNIFE KNIVES POCKET VINTAGE,$34.18,$5.15
https://thumbs.ebaystatic.com/pict/2750639177716464_1.jpg,,,1,$42.00,"Dec 18, 2021",VINTAGE '81 CASE XX USA P158 MAKO SHARK FOLDING HUNTER BOWIE KNIFE KNIVES POCKET,$42.00,$5.20
https://thumbs.ebaystatic.com/pict/2750639188226464_1.jpg,,,1,$53.00,"Dec 18, 2021",CASE XX USA 2159L LOCKBACK FOLDING HUNTER BOWIE KNIFE POCKET HAMMERHEAD SHARK EC,$53.00,$6.00
https://thumbs.ebaystatic.com/pict/2750647943096464_1.jpg,,,1,$45.00,"Jan 3, 2022",Case XX 6254 SS A Salute to Freemasonary Trapper Blue Jigged Bone Handle Knife ,$45.00,$8.25
https://thumbs.ebaystatic.com/pict/2750652249146464_1.jpg,,,1,$67.75,"Dec 19, 2021",1987 Case XX NKCA Club 66345 1/2 SS Green Bone Stockman Pocket Knife 1/7000,$67.75,$5.00
https://thumbs.ebaystatic.com/pict/2750656289846464_1.jpg,,,1,$207.50,"Dec 15, 2021",Case XX 1957 Chevy Stake Truck Lowe’s ERTL 62131 Butterbean Pocket Knife Vintage,$207.50,$10.00
https://thumbs.ebaystatic.com/pict/2750677310086464_1.jpg,,,1,$12.50,"Dec 21, 2021",VINTAGE CUSTOM? BELT SHEATH 4 CASE XX 5254 6254 3254 TRAPPER KNIFE KNIVES POCKET,$12.50,$5.15
https://thumbs.ebaystatic.com/pict/2750677351346464_1.jpg,,,1,$12.00,"Dec 21, 2021",NM VINTAGE '94 CASE XX HARRY GANT#33 NASCAR RACING LOCKBACK KNIFE KNIVES POCKET,$12.00,$1.27
https://thumbs.ebaystatic.com/pict/2750678705316464_1.jpg,,,1,$79.99,"Dec 17, 2021",CASE XX JR SCOUT POCKET KNIFE 64090R SS  MULTI TOOL BSA BOY SCOUTS  ,$79.99,$6.99
https://thumbs.ebaystatic.com/pict/2750692203926464_1.jpg,,,1,$35.00,"Jan 7, 2022",Case XX USA  610098 SS Toothpick Knife Green bone ,$35.00,$5.00
https://thumbs.ebaystatic.com/pict/2750692847956464_1.jpg,,,1,$41.51,"Dec 22, 2021",NM CASE XX USA CARHARTT 6220 BONE DOGLEG PEANUT JACK KNIFE KNIVES POCKET VINTAGE,$41.51,$5.20
https://thumbs.ebaystatic.com/pict/2750693036226464_1.jpg,,,1,$42.00,"Dec 22, 2021",NM VINTAGE'95 CASE XX USA 61048 SLIMLINE TRAPPER KNIFE KNIVES JACK POCKET HUNTER,$42.00,$5.25
https://thumbs.ebaystatic.com/pict/2750693055106464_1.jpg,,,1,$54.21,"Dec 22, 2021",NM VINTAGE '83 CASE XX USA 6254 BONE TRAPPER FOLDING HUNTER KNIFE KNIVES POCKET,$54.21,$5.15
https://thumbs.ebaystatic.com/pict/2750697607226464_1.jpg,,,1,$50.00,"Jan 9, 2022",Case XX 61011 6 Dot Single Blade Folding Knife,$50.00,$6.00
https://thumbs.ebaystatic.com/pict/2750703456596464_1.jpg,,,1,$82.88,"Dec 25, 2021",STORED CASE  XX 2 BLADE MOTHER OF PEARL POCKET KNIFE 82131 W/WEAR ,$82.88,$4.99
https://thumbs.ebaystatic.com/pict/2750706134096464_1.jpg,,,1,$57.00,"Dec 25, 2021",Case XX 1985 NKCA Club Green Bone 5 Dot Dogleg Trapper Pocket Knife 66240 SPSS,$57.00,$5.00
https://thumbs.ebaystatic.com/pict/2750716040676464_1.jpg,,,1,$43.00,"Dec 24, 2021",'01 CASE XX USA 6318 BLUE BONE CATTLE STOCKMAN JACK KNIFE KNIVES POCKET VINTAGE,$43.00,$5.30
https://thumbs.ebaystatic.com/pict/2750741910436464_1.jpg,,,1,$40.00,"Dec 26, 2021",MIB '19 CASE XX USA 4220 ORANGE FOLDING DOGLEG PEANUT JACK KNIFE KNIVES VINTAGE,$40.00,$2.79
https://thumbs.ebaystatic.com/pict/2750747299556464_1.jpg,,,1,$120.00,"Dec 22, 2021", Case Stag Folding Hunter 5265SAB Knife  ,$120.00,$9.95
https://thumbs.ebaystatic.com/pict/2750752914596464_1.jpg,,,1,$38.00,"Dec 23, 2021",2013 CASE XX MEDIUM STOCKMAN KNIFE 6318 SS POCKET WORN RED JIG BONE MADE IN USA,$38.00,$5.00
https://thumbs.ebaystatic.com/pict/2750753825156464_1.jpg,,,1,$31.00,"Dec 27, 2021",VINTAGE '81 CASE XX USA 278 GOLDEN CIRCLE KNIFE CLUB1978 GENTS PEN KNIVES POCKET,$31.00,$2.17
https://thumbs.ebaystatic.com/pict/2750759626656464_1.jpg,,,1,$28.26,"Dec 30, 2021",1976 Case XX 5 dots 6318HP Stockman Folding Pocket Knife 3 Blade Red Jigged Bone,$28.26,$9.20
https://thumbs.ebaystatic.com/pict/2750759661726464_1.jpg,,,1,$9.95,"Dec 30, 2021",Collectible CASE XX Stockman Redbone Pocket Knife 6332 ,$9.95,$5.81
https://thumbs.ebaystatic.com/pict/2750764679406464_1.jpg,,,1,$50.00,"Jan 2, 2022",Case XX 620091/2 Barlow XX Pre 1964 Old Red Bone Knife,$50.00,$7.95
https://thumbs.ebaystatic.com/pict/2750764786346464_1.jpg,,,1,$177.50,"Jan 2, 2022",Case XX 610091/2 Barlow 10 Dot 1970 Old Red Bone Knife,$177.50,$7.95
https://thumbs.ebaystatic.com/pict/2750775349836464_1.jpg,,,1,$75.00,"Dec 24, 2021",2011 Case XX Back Pocket KNIFE #TB61546 SS ,$75.00,$11.95
https://thumbs.ebaystatic.com/pict/2750776775516464_1.jpg,,,1,$80.00,"Dec 24, 2021","CASE XX 6250 KNIFE,- PREOWNED NO BOX OR COA",$80.00,$9.95
https://thumbs.ebaystatic.com/pict/2750789348686464_1.jpg,,,1,$74.99,"Dec 30, 2021",RARE 1988 Case XX R6240 Red Bone DOG LEG TRAPPER Pocket Knife CaseXX 6240 SS,$74.99,$9.00
https://thumbs.ebaystatic.com/pict/2750789349386464_1.jpg,,,1,$63.99,"Dec 30, 2021",1980 CASE XX 10 DOT 6225 1/2 SR COKE BOTTLE POCKET KNIFE APPALOOSA RED BONE,$63.99,$4.50
https://thumbs.ebaystatic.com/pict/2750800929716464_1.jpg,,,1,$76.00,"Dec 31, 2021",1st RUN CASE XX 6383 WH SS SPLIT BACK WHITTLER POCKET KNIFE WILLIAM RUSSELL CASE,$76.00,$5.00
https://thumbs.ebaystatic.com/pict/2750805328286464_1.jpg,,,1,$68.00,"Dec 28, 2021",CASE TESTED XX SMALL CONGRESS 3468 CV FOLDING POCKET KNIFE MADE IN USA 2003,$68.00,$5.00
https://thumbs.ebaystatic.com/pict/2750834829386464_1.jpg,,,1,$30.00,"Jan 3, 2022",VINTAGE '79 CASE XX USA 6244 JR PREMIUM STOCKMAN KNIFE KNIVES POCKET JACK TOOLS,$30.00,$4.95
https://thumbs.ebaystatic.com/pict/2750834990116464_1.jpg,,,1,$43.00,"Jan 3, 2022",VINTAGE'94 CASE XX USA 2254 TRAPPER FOLDING HUNTER BOWIE KNIFE OLD KNIVES POCKET,$43.00,$4.95
https://thumbs.ebaystatic.com/pict/2750839048826464_1.jpg,,,1,$26.00,"Dec 31, 2021",casexx stockman pocket knife,$26.00,$8.00
https://thumbs.ebaystatic.com/pict/2750847511356464_1.jpg,,,1,$69.99,"Jan 4, 2022",1985 Case XX NKCA Club Green Bone 5 Dot Dogleg Trapper Pocket Knife 66240 SPSS,$69.99,$6.00
https://thumbs.ebaystatic.com/pict/2750858517136464_1.jpg,,,1,$115.00,"Dec 31, 2021",Case XX 5172 SSP Stag Handle  Folding Knife Handmade USA ,$115.00,$9.95
https://thumbs.ebaystatic.com/pict/2750858828256464_1.jpg,,,1,$70.00,"Jan 3, 2022", Case XX Boss P172LSSP  Knife - 10 DOT ,$70.00,$11.95
https://thumbs.ebaystatic.com/pict/2750866455916464_1.jpg,,,1,$139.95,"Jan 2, 2022",Case XX 31549 L CV ~ Large Copperlock ~ Yellow Comp ~ Made In 2000 ~ NICE KNIFE ,$139.95,$0.00
https://thumbs.ebaystatic.com/pict/2750868992766464_1.jpg,,,1,$139.95,"Jan 1, 2022",Case XX R64088 SS ~ Big Congress ~ Red Bone ~ Made In 1986 ~ NICE KNIFE ~  ,$139.95,$0.00
https://thumbs.ebaystatic.com/pict/2750869561826464_1.jpg,,,1,$110.00,"Jan 8, 2022",Case XX 61100 SS ~ Large Saddlehorn ~ Green Bone ~ Made In 1996 ~ NICE KNIFE ~ ,$110.00,$0.00
https://thumbs.ebaystatic.com/pict/2750878221766464_1.jpg,,,1,$177.50,"Jan 9, 2022",Case XX Classic 71098 Toothpick U.S.A  Knife,$177.50,$7.95
https://thumbs.ebaystatic.com/pict/2750879139116464_1.jpg,,,1,$75.00,"Jan 4, 2022",Vintage USA Case XX 1996 Red Stag R5120 Peanut Pocket Knife  1996 Swap Meet,$75.00,$0.00
https://thumbs.ebaystatic.com/pict/2750879898356464_1.jpg,,,1,$110.00,"Jan 4, 2022",Case XX 31549 L CV ~ Large Copperlock ~ Yellow Comp ~ Made In 1998 ~ USED KNIFE ,$110.00,$0.00
https://thumbs.ebaystatic.com/pict/2750880176016464_1.jpg,,,1,$110.00,"Jan 9, 2022",Case XX Knife Harley Davidson Trapper Red Bone Handle 2000 Millennium RARE,$110.00,$4.83
https://thumbs.ebaystatic.com/pict/2750883082456464_1.jpg,,,1,$63.75,"Jan 7, 2022",1980 CASE XX 6225 1/2 SR COKE BOTTLE POCKET KNIFE APPALOOSA RED BONE 10 DOT,$63.75,$5.50
https://thumbs.ebaystatic.com/pict/2750891267236464_1.jpg,,,1,$71.00,"Jan 8, 2022",Vintage CASE XX 62048 SSP 2 Dot Slimline Trapper Pocket Knife 2-Blade CaseXX,$71.00,$4.75
https://thumbs.ebaystatic.com/pict/2750891759056464_1.jpg,,,1,$75.00,"Jan 8, 2022",Vintage Case XX 64052 Red Jigged Bone 1940-64 Congress Pocket Knife CaseXX Rare,$75.00,$6.00
https://thumbs.ebaystatic.com/pict/2750893588186464_1.jpg,,,1,$50.00,"Jan 4, 2022",CASE XX CIRCLE C KENTUCKY BLUEGRASS BONE SADDLEHORN POCKET KNIFE TB61110 5929 BD,$50.00,$5.00
https://thumbs.ebaystatic.com/pict/2750902858106464_1.jpg,,,1,$42.00,"Feb 3, 2022",VINTAGE CASE XX USA RED BONE HANDLE CANOE KNIFE DR62131 SS 1994 6 Dot,$42.00,$5.25
https://thumbs.ebaystatic.com/pict/2750904870166464_1.jpg,,,1,$89.99,"Jan 11, 2022",RARE CASE XX USA 1 DOT 1979 JIGGED BROWN WOOD HAWKBILL POCKET KNIFE 61011 CaseXX,$89.99,$6.25
https://thumbs.ebaystatic.com/pict/2750914298656464_1.jpg,,,1,$49.00,"Jan 12, 2022",Case XX P197 LSSP Shark Tooth Clip Point Lockback Knife 1981.,$49.00,$5.80
https://thumbs.ebaystatic.com/pict/2750916263856464_1.jpg,,,1,$22.75,"Jan 10, 2022",(2) CASE XX USA Caliber Small Lockback Pocket Knife 225L SS - Stainless & Camo,$22.75,$4.25
https://thumbs.ebaystatic.com/pict/2750926614336464_1.jpg,,,1,$76.00,"Jan 13, 2022",Vintage Case Xx Changer lockback Knife With Blades Used USA good condition ,$76.00,$5.50
https://thumbs.ebaystatic.com/pict/2750936324566464_1.jpg,,,1,$34.00,"Jan 11, 2022",CASE XX GENUINE LACE WOOD TRAPPER POCKET KNIFE 7254 Circa 1989 One Dot,$34.00,$5.55
https://thumbs.ebaystatic.com/pict/2750939531386464_1.jpg,,,1,$43.00,"Jan 13, 2022",Case Xx 6220 SS 2 Blade Pocket Knife,$43.00,$4.75
https://thumbs.ebaystatic.com/pict/2750957012966464_1.jpg,,,1,$79.00,"Jan 14, 2022",Case Xx 64130SS 3 Blade Pocket Knife With Corkscrew,$79.00,$4.70
https://thumbs.ebaystatic.com/pict/2750965378396464_1.jpg,,,1,$21.11,"Jan 12, 2022",VINTAGE '94 CASE XX USA 059L LOCKBACK FOLDING KNIFE KNIVES POCKET PEN JACK TOOLS,$21.11,$5.30
https://thumbs.ebaystatic.com/pict/2750984494836464_1.jpg,,,1,$256.00,"Jan 16, 2022",Vintage Case xx knife 5172 SSP 4 dot handmade usa w/wooden box,$256.00,$7.95
https://thumbs.ebaystatic.com/pict/2750986475066464_1.jpg,,,1,$42.00,"Jan 15, 2022",VINTAGE CASE XX USA 6318 SS WORM GROOVED ROUGH BLACK STOCKMAN JACK POCKET KNIFE,$42.00,$5.00
https://thumbs.ebaystatic.com/pict/2751010644796464_1.jpg,,,1,$110.00,"Jan 16, 2022",1979 Case XX 5143 SSP USA Stag Handle Founder's Knife Mint #C00390,$110.00,$7.28
https://thumbs.ebaystatic.com/pict/2751010678556464_1.jpg,,,1,$85.00,"Jan 9, 2022",CASE XX Bradford Centennial Stag Moose 5275SP SSP Knife- 1 DOT ,$85.00,$4.71
https://thumbs.ebaystatic.com/pict/2751011714096464_1.jpg,,,1,$61.00,"Jan 16, 2022",Case XX USA 6249 Antique Rogers Bone Copperhead Pocket Knife 2005,$61.00,$4.60
https://thumbs.ebaystatic.com/pict/2751051593486464_1.jpg,,,1,$50.00,"Jan 12, 2022",Vintage CASE XX  62009 1/2  BARLOW KNIFE  1 Dot -  NO BOX ,$50.00,$9.95
https://thumbs.ebaystatic.com/pict/2751055352456464_1.jpg,,,1,$140.00,"Jan 11, 2022",Vintage USA Case XX  Stag 5383 Whittler Pocket Knife - NO BOX ,$140.00,$10.95
https://thumbs.ebaystatic.com/pict/2751055731066464_1.jpg,,,1,$75.00,"Feb 1, 2022",2000 (10 Dot) Case XX Vintage Stag Peanut Knife V5220 SS MINT!,$75.00,$5.50
https://thumbs.ebaystatic.com/pict/2751056086696464_1.jpg,,,1,$64.99,"Jan 21, 2022",1985 Case XX NKCA Club Green Bone 5 Dot Dogleg Trapper Pocket Knife 66240 SPSS,$64.99,$5.00
https://thumbs.ebaystatic.com/pict/2751056874146464_1.jpg,,,1,$100.00,"Jan 23, 2022","CASE XX USA,2007, 53032 STOCKMAN KNIFE, BLUE SCROLL & PRETTY STAG, NICE & MINT",$100.00,$5.50
https://thumbs.ebaystatic.com/pict/2751082239446464_1.jpg,,,1,$99.00,"Jan 19, 2022",Case XX Knife Limited Edition Razor 62005 Raz SS Item No 05978,$99.00,$7.99
https://thumbs.ebaystatic.com/pict/2751102703246464_1.jpg,,,1,$102.50,"Jan 20, 2022",Case XX Knife 2 Blade 82063 SS Item No 00811 with Box,$102.50,$7.99
https://thumbs.ebaystatic.com/pict/2751102722636464_1.jpg,,,1,$76.00,"Jan 20, 2022",Case Knife John Deere Med Stockman Yellow 6318 SS Item No 05802 with Box,$76.00,$7.99
https://thumbs.ebaystatic.com/pict/2751102746756464_1.jpg,,,1,$117.50,"Jan 20, 2022",Case Knife XX Select Copperlock Tortoise TO1549L SS with Box Item No 02455,$117.50,$7.99
https://thumbs.ebaystatic.com/pict/2751104927696464_1.jpg,,,1,$40.00,"Jan 14, 2022",Case XX 6207W SS ~ Mini Trapper ~ Orange Bone ~ Made In 2007 ~ USED KNIFE ~  ,$40.00,$0.00
https://thumbs.ebaystatic.com/pict/2751124745876464_1.jpg,,,1,$120.00,"Jan 21, 2022",Case XX Copperlock Pocket Knife 51549L Stag 1987,$120.00,$4.70
https://thumbs.ebaystatic.com/pict/2751125875376464_1.jpg,,,1,$75.00,"Feb 1, 2022",Case XX 5 Dots USA Medium Stockman Knife 5318 SS Genuine STAG Handles,$75.00,$4.70
https://thumbs.ebaystatic.com/pict/2751132488046464_1.jpg,,,1,$85.00,"Jan 14, 2022",Case Knife USA Boy Scout 3 Piece Hobo Caramel 6354HB SS ,$85.00,$10.95
https://thumbs.ebaystatic.com/pict/2751182221446464_1.jpg,,,1,$100.00,"Jan 29, 2022",NM VINTAGE '80 CASE XX 5208 STAG 75TH ANNV 1/2 WHITTLER KNIFE POCKET KNIVES JACK,$100.00,$0.00
https://thumbs.ebaystatic.com/pict/2751184288616464_1.jpg,,,1,$47.00,"Jan 23, 2022",Case Xx 3220 Ss 2 Blade Pocket Knife,$47.00,$4.65
https://thumbs.ebaystatic.com/pict/2751203223766464_1.jpg,,,1,$61.00,"Jan 30, 2022",Case XX USA 6231 1/2 Red Bone handle VINTAGE 3 dot Jack KNIFE 1977?,$61.00,$5.00
https://thumbs.ebaystatic.com/pict/2751218996066464_1.jpg,,,1,$105.00,"Jan 23, 2022",Vintage Case Xx Changer lockback Knife With Blades Used USA good condition ,$105.00,$5.50
https://thumbs.ebaystatic.com/pict/2751226850496464_1.jpg,,,1,$32.00,"Jan 25, 2022",VINTAGE 1982 CASE XX  8 DOTS LIGHTNING BOLTS 6344 HE SSP 3 BLADE STOCKMAN KNIFE,$32.00,$3.39
https://thumbs.ebaystatic.com/pict/2751252530816464_1.jpg,,,1,$113.00,"Jan 27, 2022",case XX hobo knife camouflage zytel 18339,$113.00,$4.42
https://thumbs.ebaystatic.com/pict/2751256037226464_1.jpg,,,1,$162.50,"Jan 21, 2022",Vintage 1970’s Case XX USA 62131 Red Bone Canoe Pocket Knife 2-Blade CaseXX,$162.50,$5.35
https://thumbs.ebaystatic.com/pict/2751256118186464_1.jpg,,,1,$32.00,"Mar 9, 2022",Case XX USA 3207 CV Mini Trapper Folding Pocket Knife Yellow Delrin Handle ,$32.00,$4.50
https://thumbs.ebaystatic.com/pict/2751274339086464_1.jpg,,,1,$59.95,"Jan 20, 2022",Case XX 6275 SP ~ Rogers Bone ~ Made In 1987 ~ Moose ~ NICE USED KNIFE ~    ,$59.95,$0.00
https://thumbs.ebaystatic.com/pict/2751279178676464_1.jpg,,,1,$46.00,"Jan 25, 2022",CASE XX USA 6207 GREEN BONE TRAPPER FOLDING HUNTER KNIFE KNIVES POCKET VINTAGE,$46.00,$5.25
https://thumbs.ebaystatic.com/pict/2751281519816464_1.jpg,,,1,$52.00,"Jan 27, 2022",Case Xx 6220 2 Blade Pocket Knife,$52.00,$4.65
https://thumbs.ebaystatic.com/pict/2751296463546464_1.jpg,,,1,$18.50,"Jan 21, 2022",Vintage Case XX Red Bone Ready For Blades Jack Knife,$18.50,$5.15
https://thumbs.ebaystatic.com/pict/2751297817626464_1.jpg,,,1,$61.55,"Jan 30, 2022",Case XX BO200 Smooth Gray Bone 1987 Copperhead Club Knife,$61.55,$7.95
https://thumbs.ebaystatic.com/pict/2751315883466464_1.jpg,,,1,$60.00,"Mar 13, 2022","Case XX Blackhorn 3.5 vintage lock blade, SS blade knife",$60.00,$0.00
https://thumbs.ebaystatic.com/pict/2751321684456464_1.jpg,,,1,$30.00,"Jan 22, 2022","CASE XX SODBUSTER POCKET KNIFE STAINLESS STEEL BLACK SYNTHETIC 4 5/8"" 2138 L96",$30.00,$0.00
https://thumbs.ebaystatic.com/pict/2751322159616464_1.jpg,,,1,$53.00,"Jan 27, 2022","2000s Case XX Mini Copperlock 61749L SS Natural Bone Knife, Item 00281",$53.00,$4.99
https://thumbs.ebaystatic.com/pict/2751325770646464_1.jpg,,,1,$37.00,"Jan 27, 2022",CASE XX USA 3254cv TRAPPER FOLDING HUNTER JACK KNIFE KNIVES POCKET JACK VINTAGE,$37.00,$5.25
https://thumbs.ebaystatic.com/pict/2751326377346464_1.jpg,,,1,$25.00,"Jan 23, 2022","Case XX USA , P159 LSSP Hammerhead Lockback STAINLESS STEEL  KNIFE",$25.00,$5.90
https://thumbs.ebaystatic.com/pict/2751338105966464_1.jpg,,,1,$65.00,"Feb 2, 2022","CASE XX Bradfor, Pa. 19 US 92 A51225L SS Stag Single Blade Locking Knife",$65.00,$3.99
https://thumbs.ebaystatic.com/pict/2751346785066464_1.jpg,,,1,$163.00,"Jan 30, 2022",Ertl 1950 Chev Pickup Replica w/ Case XX knife 6220 Bone Handle,$163.00,$13.53
https://thumbs.ebaystatic.com/pict/2751362811306464_1.jpg,,,1,$100.00,"Jan 31, 2022",Case XX 6265 SS Jig Folding Hunter 2 Blade Pocket Knife,$100.00,$0.00
https://thumbs.ebaystatic.com/pict/2751379266376464_1.jpg,,,1,$25.10,"Jan 30, 2022",2014 Case XX 3207 CV Mini Trapper Pocket Knife,$25.10,$4.65
https://thumbs.ebaystatic.com/pict/2751379795936464_1.jpg,,,1,$21.35,"Jan 30, 2022",Case XX 6233 SS Small Pen Knife ,$21.35,$4.60
https://thumbs.ebaystatic.com/pict/2751382112046464_1.jpg,,,1,$39.00,"Jan 30, 2022",Case XX Hawkbill Pocket Knife,$39.00,$5.15
https://thumbs.ebaystatic.com/pict/2751386911376464_1.jpg,,,1,$27.00,"Jan 30, 2022",VINTAGE '89 CASE XX USA 3318 SERPENTINE CATTLE STOCKMAN KNIFE KNIVES POCKET JACK,$27.00,$5.25
https://thumbs.ebaystatic.com/pict/2751403949046464_1.jpg,,,1,$108.28,"Jan 31, 2022",Gorgeous Case XX Barlow Pocket Knife 62009 1/2 SS USA 2-Blade Half Stops CaseXX,$108.28,$4.95
https://thumbs.ebaystatic.com/pict/2751413571076464_1.jpg,,,1,$75.00,"Feb 3, 2022",Case XX  6265 SS COLLECTOR CLUB KNIFE ,$75.00,$2.40
https://thumbs.ebaystatic.com/pict/2751417266146464_1.jpg,,,1,$74.99,"Feb 26, 2022",Case XX 6249 Copperhead Pocket Knife USA 2 Blade Bone Handle ,$74.99,$5.50
https://thumbs.ebaystatic.com/pict/2751438226046464_1.jpg,,,1,$15.00,"Mar 23, 2022",BOX AND MANUAL ONLY FOR 1995 CASE XX POCKET KNIFE ITEM NO. 01587 ,$15.00,$0.00
https://thumbs.ebaystatic.com/pict/2751438499966464_1.jpg,,,1,$84.99,"Jan 28, 2022",Vintage Case XX USA Grand Daddy Barlow 6143 Pocket Knife Appaloosa Bone 5-Dot,$84.99,$7.50
https://thumbs.ebaystatic.com/pict/2751467014236464_1.jpg,,,1,$115.79,"Feb 6, 2022",Case XX Classic Y10095 Barn Door Hinge Toothpick Yellow Celluloid Handle Knife,$115.79,$9.95
https://thumbs.ebaystatic.com/pict/2751474637586464_1.jpg,,,1,$135.00,"Feb 1, 2022",Case XX USA 5 Dot 1995 Knife 53052SS Stag 3 Blade Congress MINT!,$135.00,$5.50
https://thumbs.ebaystatic.com/pict/2751482722006464_1.jpg,,,1,$150.00,"Feb 1, 2022",CASE XX USA 6143 SS KNIFE  DISPLAY OF PROGRESSION PATCHES   BOY SCOUT OF AMERICA,$150.00,$18.95
https://thumbs.ebaystatic.com/pict/2751484890726464_1.jpg,,,1,$30.00,"Feb 3, 2022",Vintage CASE XX  62009 1/2  BARLOW KNIFE - NO BOX ,$30.00,$0.96
https://thumbs.ebaystatic.com/pict/2751505265926464_1.jpg,,,1,$9.99,"Feb 6, 2022",VINTAGE  BELT SHEATH 4 CASE XX TRAPPER 5254 6254 3254 KNIFE LOCKBACK MAKO SHARK,$9.99,$5.25
https://thumbs.ebaystatic.com/pict/2751514187956464_1.jpg,,,1,$40.00,"Mar 6, 2022",CASE XX knife 61749l white bone,$40.00,$5.00
https://thumbs.ebaystatic.com/pict/2751515595016464_1.jpg,,,1,$82.99,"Feb 7, 2022",Case XX 6282 SP-SS Baby Doctor Folding Pocket Knife 2006 Tangerine Jigged Bone,$82.99,$5.40
https://thumbs.ebaystatic.com/pict/2751519442686464_1.jpg,,,1,$33.00,"Feb 3, 2022",Case XX 10318 SS Medium Stockman Pocket Knife Orange G10 Handles USA CaseXX Used,$33.00,$4.50
https://thumbs.ebaystatic.com/pict/2751527889546464_1.jpg,,,1,$38.00,"Feb 8, 2022",1977 Case XX 33092 Big Bird's Eye Yellow Stockman Pocket Knife 3-Dot USA CaseXX,$38.00,$5.00
https://thumbs.ebaystatic.com/pict/2751532757376464_1.jpg,,,1,$84.00,"Feb 8, 2022",1978 CASE XX 6347 HP SSP Jigged Bone Stockman Pocket Knife TESTED XX RAZOR EDGE,$84.00,$4.50
https://thumbs.ebaystatic.com/pict/2751544946576464_1.jpg,,,1,$139.99,"Feb 5, 2022",NM VINTAGE '80 CASE XX 5208 STAG 75TH ANNV 1/2 WHITTLER KNIFE POCKET KNIVES JACK,$139.99,$5.20
https://thumbs.ebaystatic.com/pict/2751545137446464_1.jpg,,,1,$102.50,"Feb 9, 2022",VINTAGE '03 CASE TESTED XX USA 6111 1/2 CHEETAH BONE LOCKBACK FOLDING KNIFE JACK,$102.50,$5.20
https://thumbs.ebaystatic.com/pict/2751547039986464_1.jpg,,,1,$88.00,"Feb 9, 2022",�� 1978 Case XX USA 2-Dot MUSKRAT Pocket Knife - Jigged Bone - Vintage CaseXX NM,$88.00,$8.95
https://thumbs.ebaystatic.com/pict/2751553114406464_1.jpg,,,1,$110.50,"Feb 13, 2022",Case XX 620091/2 XX Barlow Pre 64 Old Red Sawcut Knife,$110.50,$8.95
https://thumbs.ebaystatic.com/pict/2751567865196464_1.jpg,,,1,$31.77,"Feb 11, 2022",VINTAGE CASE XX KNIFE USED,$31.77,$5.20
https://thumbs.ebaystatic.com/pict/2751576966276464_1.jpg,,,1,$59.99,"Feb 14, 2022",2007 Case XX Tiny Toothpick Knife 620096 SS RED/GREEN Bone Wi/ CHRISTMAS BOX USA,$59.99,$4.60
https://thumbs.ebaystatic.com/pict/2751577042086464_1.jpg,,,1,$50.99,"Feb 14, 2022",Case XX 62154 SS Green Bone Tiny Trapper Pocket Knife john deer,$50.99,$4.70
https://thumbs.ebaystatic.com/pict/2751581265016464_1.jpg,,,1,$48.00,"Feb 12, 2022",Rare CASE XX 2223 1/2 Tadpole KNIFE USED,$48.00,$5.20
https://thumbs.ebaystatic.com/pict/2751589846686464_1.jpg,,,1,$89.99,"Mar 24, 2022",Vintage CASE XX Baby Butterbean Black Bone 62132SS Folding 2 Blade Knife w/ Box,$89.99,$0.00
https://thumbs.ebaystatic.com/pict/2751589889566464_1.jpg,,,1,$75.00,"Mar 15, 2022",Vintage CASE XX Baby Butterbean Amber Bone 62132SS Folding 2 Blade Knife w/ Box,$75.00,$0.00
https://thumbs.ebaystatic.com/pict/2751590299296464_1.jpg,,,1,$76.00,"Feb 15, 2022",Vintage 86' Case Xx Collectors Club 5th Anniversary 6165SS Pocket Knife,$76.00,$5.25
https://thumbs.ebaystatic.com/pict/2751608434236464_1.jpg,,,1,$55.00,"Feb 16, 2022",case XX knife,$55.00,$4.70
https://thumbs.ebaystatic.com/pict/2751609736246464_1.jpg,,,1,$75.00,"May 28, 2022",Case XX USA 2014 CXXV Bone 6318 SS Stockman Knife 125th Anniversary MINT LOOK!,$75.00,$5.50
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ZXYAAOSw0J1iBXTh/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/275162257703?nordt=true&orig_cvip=true&rt=nc,Case XX 32087 SS Pen Knife Yellow Delrin Handle Pocket Knives 2013 (7 DOTS),1,$47.99,"Jun 2, 2022",,$47.99,$5.50
https://thumbs.ebaystatic.com/pict/2751622749326464_1.jpg,,,1,$50.00,"Feb 25, 2022",2010 CASE XX SMALL STOCKMAN YELLOW Ichthus Series (JESUS FISH) 4333 SS KNIFE ,$50.00,$5.50
https://thumbs.ebaystatic.com/pict/2751641723446464_1.jpg,,,1,$42.00,"Feb 16, 2022",'80 CASE XX USA 6318 BONE JR STOCKMAN KNIFE KNIVES POCKET FOLDING CATTLE VINTAGE,$42.00,$4.50
